Year,LEA,LEA Name,School,School Name,Grade,Enrolled Count,Create Date
2023,16,Prince George's,1819,Walker Mill Middle,Grade 8,235,20230214
2023,16,Prince George's,1819,Walker Mill Middle,All Grades,693,20230214
2023,16,Prince George's,1822,H. W. Wheatley Early Childhood Center,Prekindergarten Age 4,321,20230214
2023,16,Prince George's,1822,H. W. Wheatley Early Childhood Center,All Grades,321,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Prekindergarten Age 4,32,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Kindergarten,62,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 1,55,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 2,57,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 3,49,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 4,51,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 5,65,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 6,47,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 7,*,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,Grade 8,*,20230214
2023,16,Prince George's,1828,Robert R. Gray Elementary,All Grades,427,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Prekindergarten Age 4,29,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Kindergarten,38,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 1,47,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 2,61,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 3,57,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 4,39,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 5,44,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 6,54,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 7,71,20230214
2023,16,Prince George's,1830,William W. Hall Academy,Grade 8,56,20230214
2023,16,Prince George's,1830,William W. Hall Academy,All Grades,496,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Kindergarten,95,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Grade 1,95,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Grade 2,109,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Grade 3,104,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Grade 4,99,20230214
2023,16,Prince George's,1901,Riverdale Elementary,Grade 5,88,20230214
2023,16,Prince George's,1901,Riverdale Elementary,All Grades,630,20230214
2023,16,Prince George's,1902,University Park Elementary,Prekindergarten Age 4,28,20230214
2023,16,Prince George's,1902,University Park Elementary,Kindergarten,57,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 1,71,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 2,70,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 3,60,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 4,63,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 5,56,20230214
2023,16,Prince George's,1902,University Park Elementary,Grade 6,32,20230214
2023,16,Prince George's,1902,University Park Elementary,All Grades,437,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Prekindergarten Age 4,20,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Kindergarten,42,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 1,49,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 2,48,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 3,58,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 4,53,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 5,67,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,Grade 6,44,20230214
2023,16,Prince George's,1907,Beacon Heights Elementary,All Grades,381,20230214
2023,16,Prince George's,1908,William Wirt Middle,Grade 6,183,20230214
2023,16,Prince George's,1908,William Wirt Middle,Grade 7,500,20230214
2023,16,Prince George's,1908,William Wirt Middle,Grade 8,563,20230214
2023,16,Prince George's,1908,William Wirt Middle,All Grades,1246,20230214
2023,16,Prince George's,1909,Parkdale High,Grade 9,916,20230214
2023,16,Prince George's,1909,Parkdale High,Grade 10,727,20230214
2023,16,Prince George's,1909,Parkdale High,Grade 11,476,20230214
2023,16,Prince George's,1909,Parkdale High,Grade 12,442,20230214
2023,16,Prince George's,1909,Parkdale High,All Grades,2561,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Prekindergarten Age 4,31,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Kindergarten,41,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Grade 1,50,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Grade 2,47,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Grade 3,41,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Grade 4,62,20230214
2023,16,Prince George's,2003,Seabrook Elementary,Grade 5,44,20230214
2023,16,Prince George's,2003,Seabrook Elementary,All Grades,316,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Kindergarten,94,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Grade 1,89,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Grade 2,80,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Grade 3,92,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Grade 4,98,20230214
2023,16,Prince George's,2005,Carrollton Elementary,Grade 5,87,20230214
2023,16,Prince George's,2005,Carrollton Elementary,All Grades,580,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Prekindergarten Age 4,35,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Kindergarten,99,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 1,129,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 2,83,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 3,105,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 4,120,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 5,101,20230214
2023,16,Prince George's,2006,Glenridge Elementary,Grade 6,97,20230214
2023,16,Prince George's,2006,Glenridge Elementary,All Grades,769,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Prekindergarten Age 4,20,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Kindergarten,44,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 1,34,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 2,42,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 3,38,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 4,37,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 5,44,20230214
2023,16,Prince George's,2007,Woodridge Elementary,Grade 6,41,20230214
2023,16,Prince George's,2007,Woodridge Elementary,All Grades,300,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Prekindergarten Age 4,36,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Kindergarten,55,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Grade 1,72,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Grade 2,66,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Grade 3,56,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Grade 4,72,20230214
2023,16,Prince George's,2008,Ardmore Elementary,Grade 5,60,20230214
2023,16,Prince George's,2008,Ardmore Elementary,All Grades,417,20230214
2023,16,Prince George's,2009,Thomas Johnson Middle,Grade 6,417,20230214
2023,16,Prince George's,2009,Thomas Johnson Middle,Grade 7,415,20230214
2023,16,Prince George's,2009,Thomas Johnson Middle,Grade 8,442,20230214
2023,16,Prince George's,2009,Thomas Johnson Middle,All Grades,1274,20230214
2023,16,Prince George's,2010,Glenarden Woods Elementary,Grade 2,100,20230214
2023,16,Prince George's,2010,Glenarden Woods Elementary,Grade 3,122,20230214
2023,16,Prince George's,2010,Glenarden Woods Elementary,Grade 4,105,20230214
2023,16,Prince George's,2010,Glenarden Woods Elementary,Grade 5,121,20230214
2023,16,Prince George's,2010,Glenarden Woods Elementary,All Grades,448,20230214
2023,16,Prince George's,2011,Charles Carroll Middle,Grade 6,182,20230214
2023,16,Prince George's,2011,Charles Carroll Middle,Grade 7,499,20230214
2023,16,Prince George's,2011,Charles Carroll Middle,Grade 8,547,20230214
2023,16,Prince George's,2011,Charles Carroll Middle,All Grades,1228,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Kindergarten,112,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Grade 1,110,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Grade 2,111,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Grade 3,107,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Grade 4,106,20230214
2023,16,Prince George's,2013,James McHenry Elementary,Grade 5,107,20230214
2023,16,Prince George's,2013,James McHenry Elementary,All Grades,693,20230214
2023,16,Prince George's,2014,Lamont Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,2014,Lamont Elementary,Kindergarten,72,20230214
2023,16,Prince George's,2014,Lamont Elementary,Grade 1,68,20230214
2023,16,Prince George's,2014,Lamont Elementary,Grade 2,66,20230214
2023,16,Prince George's,2014,Lamont Elementary,Grade 3,50,20230214
2023,16,Prince George's,2014,Lamont Elementary,Grade 4,80,20230214
2023,16,Prince George's,2014,Lamont Elementary,Grade 5,77,20230214
2023,16,Prince George's,2014,Lamont Elementary,All Grades,453,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Kindergarten,53,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Grade 1,43,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Grade 2,49,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Grade 3,29,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Grade 4,48,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,Grade 5,46,20230214
2023,16,Prince George's,2016,Robert Frost Elementary,All Grades,268,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Kindergarten,100,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 1,99,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 2,100,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 3,97,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 4,100,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 5,99,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 6,99,20230214
2023,16,Prince George's,2023,Legends Public Charter School,Grade 7,100,20230214
2023,16,Prince George's,2023,Legends Public Charter School,All Grades,794,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Prekindergarten Age 4,17,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Kindergarten,102,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Grade 1,107,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Grade 2,72,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Grade 3,92,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Grade 4,95,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,Grade 5,88,20230214
2023,16,Prince George's,2106,Greenbelt Elementary,All Grades,573,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Prekindergarten Age 4,20,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Kindergarten,91,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Grade 1,100,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Grade 2,66,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Grade 3,72,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Grade 4,79,20230214
2023,16,Prince George's,2107,Hollywood Elementary,Grade 5,56,20230214
2023,16,Prince George's,2107,Hollywood Elementary,All Grades,484,20230214
2023,16,Prince George's,2108,Buck Lodge Middle,Grade 6,174,20230214
2023,16,Prince George's,2108,Buck Lodge Middle,Grade 7,539,20230214
2023,16,Prince George's,2108,Buck Lodge Middle,Grade 8,529,20230214
2023,16,Prince George's,2108,Buck Lodge Middle,All Grades,1242,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Kindergarten,86,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 1,59,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 2,78,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 3,61,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 4,64,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 5,72,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,Grade 6,60,20230214
2023,16,Prince George's,2109,Berwyn Heights Elementary,All Grades,480,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Kindergarten,109,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Grade 1,138,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Grade 2,116,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Grade 3,119,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Grade 4,126,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,Grade 5,142,20230214
2023,16,Prince George's,2113,Springhill Lake Elementary,All Grades,790,20230214
2023,16,Prince George's,2114,Eleanor Roosevelt High,Grade 9,784,20230214
2023,16,Prince George's,2114,Eleanor Roosevelt High,Grade 10,649,20230214
2023,16,Prince George's,2114,Eleanor Roosevelt High,Grade 11,508,20230214
2023,16,Prince George's,2114,Eleanor Roosevelt High,Grade 12,585,20230214
2023,16,Prince George's,2114,Eleanor Roosevelt High,All Grades,2526,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Prekindergarten Age 4,33,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Kindergarten,88,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 1,93,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 2,87,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 3,86,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 4,71,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 5,82,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,Grade 6,79,20230214
2023,16,Prince George's,2121,Cherokee Lane Elementary,All Grades,619,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Prekindergarten Age 4,19,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Kindergarten,70,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 1,46,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 2,57,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 3,61,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 4,53,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 5,60,20230214
2023,16,Prince George's,2122,Magnolia Elementary,Grade 6,68,20230214
2023,16,Prince George's,2122,Magnolia Elementary,All Grades,434,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Prekindergarten Age 4,34,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Kindergarten,43,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 1,48,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 2,46,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 3,61,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 4,39,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 5,42,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,Grade 6,44,20230214
2023,16,Prince George's,2123,Paint Branch Elementary,All Grades,357,20230214
2023,16,Prince George's,2141,Greenbelt Middle,Grade 6,331,20230214
2023,16,Prince George's,2141,Greenbelt Middle,Grade 7,503,20230214
2023,16,Prince George's,2141,Greenbelt Middle,Grade 8,508,20230214
2023,16,Prince George's,2141,Greenbelt Middle,All Grades,1342,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 6,118,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 7,123,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 8,118,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 9,95,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 10,92,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 11,73,20230214
2023,16,Prince George's,2142,College Park Academy,Grade 12,73,20230214
2023,16,Prince George's,2142,College Park Academy,All Grades,692,20230214
2023,16,Prince George's,2217,Incarcerated Youth Center (JACS),Grade 9,*,20230214
2023,16,Prince George's,2217,Incarcerated Youth Center (JACS),Grade 10,*,20230214
2023,16,Prince George's,2217,Incarcerated Youth Center (JACS),Grade 11,*,20230214
2023,16,Prince George's,2217,Incarcerated Youth Center (JACS),Grade 12,*,20230214
2023,16,Prince George's,2217,Incarcerated Youth Center (JACS),All Grades,10,20230214
2023,16,Prince George's,A,All Prince George's Schools,All Prekindergarten,4824,20230214
2023,16,Prince George's,A,All Prince George's Schools,All Kindergarten ,9284,20230214
2023,16,Prince George's,A,All Prince George's Schools,All Elementary Grades,47869,20230214
2023,16,Prince George's,A,All Prince George's Schools,All Middle School Grades,29539,20230214
2023,16,Prince George's,A,All Prince George's Schools,All High School Grades,39627,20230214
2023,16,Prince George's,A,All Prince George's Schools,All Grades,131143,20230214
2023,17,Queen Anne's,0101,Sudlersville Middle School,Grade 5,100,20230214
2023,17,Queen Anne's,0101,Sudlersville Middle School,Grade 6,104,20230214
2023,17,Queen Anne's,0101,Sudlersville Middle School,Grade 7,89,20230214
2023,17,Queen Anne's,0101,Sudlersville Middle School,Grade 8,112,20230214
2023,17,Queen Anne's,0101,Sudlersville Middle School,All Grades,405,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Prekindergarten Age 4,40,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Kindergarten,63,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Grade 1,60,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Grade 2,49,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Grade 3,54,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,Grade 4,58,20230214
2023,17,Queen Anne's,0106,Sudlersville Elementary School,All Grades,324,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Prekindergarten Age 4,37,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Kindergarten,42,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Grade 1,38,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Grade 2,57,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Grade 3,42,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,Grade 4,40,20230214
2023,17,Queen Anne's,0202,Church Hill Elementary School,All Grades,256,20230214
2023,17,Queen Anne's,0301,Queen Anne's County High School,Grade 9,318,20230214
2023,17,Queen Anne's,0301,Queen Anne's County High School,Grade 10,335,20230214
2023,17,Queen Anne's,0301,Queen Anne's County High School,Grade 11,289,20230214
2023,17,Queen Anne's,0301,Queen Anne's County High School,Grade 12,267,20230214
2023,17,Queen Anne's,0301,Queen Anne's County High School,All Grades,1209,20230214
2023,17,Queen Anne's,0302,Kennard Elementary School,Grade 3,152,20230214
2023,17,Queen Anne's,0302,Kennard Elementary School,Grade 4,150,20230214
2023,17,Queen Anne's,0302,Kennard Elementary School,Grade 5,153,20230214
2023,17,Queen Anne's,0302,Kennard Elementary School,All Grades,455,20230214
2023,17,Queen Anne's,0303,Centreville Middle School,Grade 6,176,20230214
2023,17,Queen Anne's,0303,Centreville Middle School,Grade 7,136,20230214
2023,17,Queen Anne's,0303,Centreville Middle School,Grade 8,169,20230214
2023,17,Queen Anne's,0303,Centreville Middle School,All Grades,481,20230214
2023,17,Queen Anne's,0308,Centreville Elementary School,Prekindergarten Age 4,96,20230214
2023,17,Queen Anne's,0308,Centreville Elementary School,Kindergarten,146,20230214
2023,17,Queen Anne's,0308,Centreville Elementary School,Grade 1,163,20230214
2023,17,Queen Anne's,0308,Centreville Elementary School,Grade 2,155,20230214
2023,17,Queen Anne's,0308,Centreville Elementary School,All Grades,560,20230214
2023,17,Queen Anne's,0402,Kent Island Elementary School,Prekindergarten Age 4,69,20230214
2023,17,Queen Anne's,0402,Kent Island Elementary School,Kindergarten,97,20230214
2023,17,Queen Anne's,0402,Kent Island Elementary School,Grade 1,136,20230214
2023,17,Queen Anne's,0402,Kent Island Elementary School,Grade 2,110,20230214
2023,17,Queen Anne's,0402,Kent Island Elementary School,All Grades,412,20230214
2023,17,Queen Anne's,0403,Bayside Elementary School,Grade 3,121,20230214
2023,17,Queen Anne's,0403,Bayside Elementary School,Grade 4,106,20230214
2023,17,Queen Anne's,0403,Bayside Elementary School,Grade 5,125,20230214
2023,17,Queen Anne's,0403,Bayside Elementary School,All Grades,352,20230214
2023,17,Queen Anne's,0404,Stevensville Middle School,Grade 6,175,20230214
2023,17,Queen Anne's,0404,Stevensville Middle School,Grade 7,147,20230214
2023,17,Queen Anne's,0404,Stevensville Middle School,Grade 8,174,20230214
2023,17,Queen Anne's,0404,Stevensville Middle School,All Grades,496,20230214
2023,17,Queen Anne's,0405,Kent Island High School,Grade 9,318,20230214
2023,17,Queen Anne's,0405,Kent Island High School,Grade 10,301,20230214
2023,17,Queen Anne's,0405,Kent Island High School,Grade 11,278,20230214
2023,17,Queen Anne's,0405,Kent Island High School,Grade 12,267,20230214
2023,17,Queen Anne's,0405,Kent Island High School,All Grades,1164,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Prekindergarten Age 4,19,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Kindergarten,73,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Grade 1,74,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Grade 2,67,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Grade 3,60,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Grade 4,71,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,Grade 5,62,20230214
2023,17,Queen Anne's,0406,Matapeake Elementary School,All Grades,426,20230214
2023,17,Queen Anne's,0407,Matapeake Middle School,Grade 6,126,20230214
2023,17,Queen Anne's,0407,Matapeake Middle School,Grade 7,125,20230214
2023,17,Queen Anne's,0407,Matapeake Middle School,Grade 8,142,20230214
2023,17,Queen Anne's,0407,Matapeake Middle School,All Grades,393,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Prekindergarten Age 4,35,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Kindergarten,75,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Grade 1,71,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Grade 2,59,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Grade 3,80,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Grade 4,69,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,Grade 5,65,20230214
2023,17,Queen Anne's,0503,Grasonville Elementary School,All Grades,454,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All Prekindergarten,296,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All Kindergarten ,496,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All Elementary Grades,2547,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All Middle School Grades,1675,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All High School Grades,2373,20230214
2023,17,Queen Anne's,A,All Queen Anne's Schools,All Grades,7387,20230214
2023,18,Saint Mary's,0101,Spring Ridge Middle,Grade 6,313,20230214
2023,18,Saint Mary's,0101,Spring Ridge Middle,Grade 7,328,20230214
2023,18,Saint Mary's,0101,Spring Ridge Middle,Grade 8,346,20230214
2023,18,Saint Mary's,0101,Spring Ridge Middle,All Grades,987,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Prekindergarten Age 4,20,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Kindergarten,31,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Grade 1,25,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Grade 2,36,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Grade 3,42,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Grade 4,36,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,Grade 5,26,20230214
2023,18,Saint Mary's,0104,Ridge Elementary,All Grades,216,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Prekindergarten Age 4,21,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Kindergarten,69,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Grade 1,77,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Grade 2,69,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Grade 3,67,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Grade 4,80,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,Grade 5,70,20230214
2023,18,Saint Mary's,0201,Piney Point Elementary,All Grades,453,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Prekindergarten Age 4,27,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Kindergarten,68,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Grade 1,71,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Grade 2,94,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Grade 3,65,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Grade 4,72,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,Grade 5,86,20230214
2023,18,Saint Mary's,0301,Leonardtown Elementary,All Grades,483,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Prekindergarten Age 4,83,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Kindergarten,74,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Grade 1,92,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Grade 2,81,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Grade 3,87,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Grade 4,69,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,Grade 5,104,20230214
2023,18,Saint Mary's,0302,Benjamin Banneker Elementary,All Grades,590,20230214
2023,18,Saint Mary's,0303,Chopticon High,Grade 9,471,20230214
2023,18,Saint Mary's,0303,Chopticon High,Grade 10,415,20230214
2023,18,Saint Mary's,0303,Chopticon High,Grade 11,392,20230214
2023,18,Saint Mary's,0303,Chopticon High,Grade 12,404,20230214
2023,18,Saint Mary's,0303,Chopticon High,All Grades,1682,20230214
2023,18,Saint Mary's,0305,Leonardtown Middle,Grade 6,302,20230214
2023,18,Saint Mary's,0305,Leonardtown Middle,Grade 7,332,20230214
2023,18,Saint Mary's,0305,Leonardtown Middle,Grade 8,335,20230214
2023,18,Saint Mary's,0305,Leonardtown Middle,All Grades,969,20230214
2023,18,Saint Mary's,0306,Leonardtown High,Grade 9,527,20230214
2023,18,Saint Mary's,0306,Leonardtown High,Grade 10,578,20230214
2023,18,Saint Mary's,0306,Leonardtown High,Grade 11,451,20230214
2023,18,Saint Mary's,0306,Leonardtown High,Grade 12,483,20230214
