Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2022,05,Caroline,A,All Caroline Schools,High,86.4,171479.0,198393.0,11.5,195,38.6,656,1699,942,1880,50.1,20221114
2022,05,Caroline,A,All Caroline Schools,All,88.3,503282.5,570217.0,10.4,510,34.5,1691,4907,2480,5626,44.1,20221114
2022,06,Carroll,0103,Taneytown Elementary,Elementary,90.6,34650.5,38252.0,12.9,42,27.1,88,325,151,426,35.4,20221114
2022,06,Carroll,0105,Northwest Middle,Middle,89.6,64454.0,71943.0,12.5,77,30.6,188,615,257,646,39.8,20221114
2022,06,Carroll,0202,Francis Scott Key High,High,89.2,94920.0,106420.0,18.4,165,32.5,291,895,386,950,40.6,20221114
2022,06,Carroll,0204,Runnymede Elementary,Elementary,92.5,47628.5,51487.0,11.8,52,19.7,87,442,144,566,25.4,20221114
2022,06,Carroll,0404,Sandymount Elementary,Elementary,92.7,45945.5,49544.0,15.5,66,15.9,68,427,128,521,24.6,20221114
2022,06,Carroll,0406,Mechanicsville Elementary,Elementary,94.4,41956.0,44441.0,22.5,86,11.0,42,382,62,484,12.8,20221114
2022,06,Carroll,0501,Eldersburg Elementary,Elementary,94.4,41772.5,44232.0,24.1,91,8.7,33,378,63,456,13.8,20221114
2022,06,Carroll,0503,Linton Springs Elementary,Elementary,93.3,60099.5,64410.0,12.7,70,12.8,71,553,157,704,22.3,20221114
2022,06,Carroll,0504,Sykesville Middle,Middle,91.6,83724.5,91390.0,12.5,98,21.6,169,781,235,802,29.3,20221114
2022,06,Carroll,0505,Freedom District Elementary,Elementary,94.5,56006.0,59236.0,21.4,110,9.9,51,514,90,624,14.4,20221114
2022,06,Carroll,0506,Carrolltowne Elementary,Elementary,93.9,54832.0,58374.0,16.2,81,9.8,49,501,96,611,15.7,20221114
2022,06,Carroll,0507,Liberty High,High,93.3,108796.5,116611.0,23.0,228,15.4,152,990,209,1009,20.7,20221114
2022,06,Carroll,0508,Oklahoma Road Middle,Middle,93.7,76420.5,81595.0,21.7,153,16.2,114,704,160,720,22.2,20221114
2022,06,Carroll,0509,Piney Ridge Elementary,Elementary,94.4,49173.5,52117.0,22.2,100,9.3,42,451,79,552,14.3,20221114
2022,06,Carroll,0510,Century High,High,92.5,122632.0,132594.0,21.5,242,18.5,209,1127,295,1158,25.5,20221114
2022,06,Carroll,0601,Manchester Elementary,Elementary,92.2,56405.5,61189.0,13.3,70,16.5,87,528,164,650,25.2,20221114
2022,06,Carroll,0602,Manchester Valley High,High,91.1,141119.0,154972.0,20.9,272,22.7,296,1302,401,1353,29.6,20221114
2022,06,Carroll,0603,Ebb Valley Elementary,Elementary,93.0,45676.5,49138.0,13.7,58,16.1,68,422,119,521,22.8,20221114
2022,06,Carroll,0701,Westminster East Middle,Middle,90.5,80955.0,89409.0,15.7,121,26.6,206,773,288,808,35.6,20221114
2022,06,Carroll,0703,Westminster West Middle,Middle,91.5,93024.0,101672.0,15.8,137,21.4,186,868,253,903,28.0,20221114
2022,06,Carroll,0704,Winters Mill High,High,90.7,113989.5,125660.0,21.8,232,24.2,257,1063,361,1127,32.0,20221114
2022,06,Carroll,0705,William Winchester Elementary,Elementary,92.3,44244.0,47949.0,14.0,58,16.9,70,413,140,519,27.0,20221114
2022,06,Carroll,0707,Westminster High,High,91.2,154267.5,169239.0,23.1,331,23.6,338,1432,450,1489,30.2,20221114
2022,06,Carroll,0710,Westminster Elementary,Elementary,93.5,49183.0,52617.0,21.7,99,13.3,61,457,122,571,21.4,20221114
2022,06,Carroll,0711,Robert Moton Elementary,Elementary,92.2,34987.0,37965.0,16.8,55,18.9,62,328,111,412,26.9,20221114
2022,06,Carroll,0712,Carroll Springs School,Elementary,*,*,*,*,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,Middle,*,*,*,*,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,High,*,*,*,*,*,*,*,*,*,*,*,20221114
2022,06,Carroll,0712,Carroll Springs School,All,84.3,1572.0,1864.0,6.3,1,43.8,7,16,11,19,57.9,20221114
2022,06,Carroll,0714,Friendship Valley Elementary,Elementary,92.9,40516.0,43633.0,19.5,73,14.1,53,375,100,480,20.8,20221114
2022,06,Carroll,0715,Cranberry Station Elementary,Elementary,91.4,49528.0,54206.0,13.9,65,20.2,94,466,176,577,30.5,20221114
2022,06,Carroll,0716,Gateway School,High,72.9,6727.5,9224.0,<= 5.0,*,67.5,56,83,95,117,81.2,20221114
2022,06,Carroll,0717,Post Secondary Program,High,89.6,4758.0,5311.0,6.7,3,28.9,13,45,21,46,45.7,20221114
2022,06,Carroll,0718,PRIDE School,Elementary,*,*,*,*,*,*,*,*,10,18,55.6,20221114
2022,06,Carroll,0726,Crossroads Middle School,Middle,77.6,1080.0,1392.0,<= 5.0,*,61.5,8,13,19,29,65.5,20221114
2022,06,Carroll,0801,North Carroll Middle,Middle,92.4,65917.5,71345.0,18.7,114,22.0,134,610,185,630,29.4,20221114
2022,06,Carroll,0804,Hampstead Elementary,Elementary,93.3,33891.5,36316.0,17.4,54,14.8,46,311,82,384,21.4,20221114
2022,06,Carroll,0806,Spring Garden Elementary,Elementary,92.9,36898.0,39728.0,19.2,66,15.7,54,343,89,419,21.2,20221114
2022,06,Carroll,0807,Shiloh Middle,Middle,91.2,66330.5,72722.0,16.1,100,25.8,161,623,204,644,31.7,20221114
2022,06,Carroll,0903,Flexible Student Support,High,90.5,3326.0,3674.0,40.6,13,6.3,2,32,27,72,37.5,20221114
2022,06,Carroll,0906,Winfield Elementary,Elementary,92.0,53030.0,57621.0,12.0,59,20.9,103,492,182,649,28.0,20221114
2022,06,Carroll,1201,Elmer A. Wolfe Elementary,Elementary,91.1,39135.0,42951.0,10.4,38,20.4,75,367,136,458,29.7,20221114
2022,06,Carroll,1304,Parr's Ridge Elementary,Elementary,93.0,29627.5,31854.0,12.8,35,14.6,40,274,85,426,20.0,20221114
2022,06,Carroll,1305,Mount Airy Elementary,Elementary,93.1,47907.0,51455.0,13.7,61,14.9,66,444,97,454,21.4,20221114
2022,06,Carroll,1306,Mount Airy Middle,Middle,92.1,78311.5,85048.0,14.3,104,22.5,164,729,218,745,29.3,20221114
2022,06,Carroll,1401,South Carroll High,High,91.3,97517.0,106843.0,13.1,118,24.6,222,904,305,934,32.7,20221114
2022,06,Carroll,A,All Carroll Schools,Elementary,92.9,994302.0,1070090.0,16.1,1483,15.5,1425,9208,2546,11405,22.3,20221114
2022,06,Carroll,A,All Carroll Schools,Middle,91.5,610607.0,666984.0,15.7,899,23.6,1349,5726,1777,5856,30.3,20221114
2022,06,Carroll,A,All Carroll Schools,High,91.1,848791.0,931435.0,20.3,1599,23.7,1872,7896,2480,8148,30.4,20221114
2022,06,Carroll,A,All Carroll Schools,All,92.0,2453700.0,2668509.0,17.4,3981,20.4,4646,22830,6803,25409,26.8,20221114
2022,07,Cecil,0104,Cecilton Elementary,Elementary,92.7,24901.0,26868.0,14.2,32,16.4,37,226,72,272,26.5,20221114
2022,07,Cecil,0204,Bohemia Manor High,High,88.8,68465.5,77072.0,11.6,74,26.4,169,640,248,676,36.7,20221114
2022,07,Cecil,0205,Chesapeake City Elementary,Elementary,93.2,31555.5,33873.0,18.0,51,8.8,25,283,63,351,17.9,20221114
2022,07,Cecil,0206,Bohemia Manor Middle,Middle,91.6,46411.0,50643.0,15.1,65,18.1,78,431,118,444,26.6,20221114
2022,07,Cecil,0302,Elkton High,High,86.4,106746.0,123588.0,15.3,158,39.3,407,1035,538,1115,48.3,20221114
2022,07,Cecil,0303,Elkton Middle,Middle,87.9,59766.0,68014.0,9.9,56,32.8,186,567,254,618,41.1,20221114
2022,07,Cecil,0310,Gilpin Manor Elementary,Elementary,89.9,32808.0,36512.0,8.8,27,30.2,93,308,170,397,42.8,20221114
2022,07,Cecil,0311,Holly Hall Elementary,Elementary,89.5,31066.0,34725.0,11.9,35,27.1,80,295,156,388,40.2,20221114
2022,07,Cecil,0313,Cherry Hill Middle,Middle,90.5,41652.0,46038.0,16.4,63,26.8,103,385,134,412,32.5,20221114
2022,07,Cecil,0315,Leeds Elementary,Elementary,93.2,28341.0,30425.0,19.8,51,10.9,28,258,67,336,19.9,20221114
2022,07,Cecil,0316,Thomson Estates Elementary,Elementary,89.2,37170.5,41694.0,10.5,37,29.6,104,351,185,460,40.2,20221114
2022,07,Cecil,0317,Kenmore Elementary,Elementary,92.2,24721.5,26799.0,16.1,36,21.0,47,224,80,277,28.9,20221114
2022,07,Cecil,0401,Cecil Manor Elementary,Elementary,89.5,31818.0,35531.0,13.6,41,28.9,87,301,161,394,40.9,20221114
2022,07,Cecil,0504,North East Middle,Middle,88.8,83428.5,93950.0,11.8,93,33.0,260,789,367,842,43.6,20221114
2022,07,Cecil,0506,North East Elementary,Elementary,89.6,46428.5,51826.0,10.5,46,29.0,127,438,228,573,39.8,20221114
2022,07,Cecil,0510,Bay View Elementary,Elementary,90.1,33735.0,37450.0,11.3,35,29.4,91,310,171,428,40.0,20221114
2022,07,Cecil,0513,Charlestown Elementary,Elementary,93.1,23222.5,24939.0,17.2,36,10.5,22,209,48,264,18.2,20221114
2022,07,Cecil,0514,North East High,High,87.2,104820.5,120159.0,10.3,103,38.8,387,998,530,1075,49.3,20221114
2022,07,Cecil,0515,Elk Neck Elementary,Elementary,93.0,38190.0,41070.0,15.7,55,12.0,42,351,88,408,21.6,20221114
2022,07,Cecil,0606,Rising Sun Middle School,Middle,91.7,71085.0,77552.0,16.2,106,21.9,143,654,195,673,29.0,20221114
2022,07,Cecil,0607,Rising Sun Elementary,Elementary,92.1,51383.5,55813.0,13.5,63,19.0,89,468,157,582,27.0,20221114
2022,07,Cecil,0701,Perryville Middle,Middle,89.7,61996.0,69124.0,11.8,69,25.9,151,583,220,616,35.7,20221114
2022,07,Cecil,0703,Perryville Elementary,Elementary,91.2,31314.5,34328.0,10.0,29,21.7,63,290,134,377,35.5,20221114
2022,07,Cecil,0704,Bainbridge Elementary,Elementary,90.0,22365.0,24846.0,13.5,28,29.8,62,208,109,288,37.8,20221114
2022,07,Cecil,0705,Perryville High,High,88.2,86273.5,97776.0,12.5,102,32.9,268,815,357,860,41.5,20221114
2022,07,Cecil,0801,Conowingo Elementary,Elementary,90.5,33814.0,37382.0,12.2,38,22.8,71,311,115,375,30.7,20221114
2022,07,Cecil,0904,Calvert Elementary,Elementary,93.4,36103.5,38639.0,17.7,58,11.6,38,327,76,385,19.7,20221114
2022,07,Cecil,0905,Rising Sun High,High,87.7,113235.5,129047.0,9.7,105,39.4,428,1086,528,1116,47.3,20221114
2022,07,Cecil,A,All Cecil Schools,Elementary,91.2,558938.0,612720.0,13.4,694,21.9,1131,5167,2019,6417,31.5,20221114
2022,07,Cecil,A,All Cecil Schools,Middle,89.9,364338.5,405321.0,13.2,450,27.4,934,3413,1249,3538,35.3,20221114
2022,07,Cecil,A,All Cecil Schools,High,87.6,479541.0,547642.0,11.8,541,36.5,1670,4580,2164,4789,45.2,20221114
2022,07,Cecil,A,All Cecil Schools,All,89.6,1402817.5,1565683.0,12.8,1685,28.4,3735,13160,5432,14744,36.8,20221114
2022,08,Charles,0104,Milton M. Somers Middle School,Middle,91.6,106129.0,115851.0,18.7,183,20.1,197,978,296,1027,28.8,20221114
2022,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,91.8,53000.0,57710.0,13.4,66,20.0,98,491,175,608,28.8,20221114
2022,08,Charles,0106,La Plata High School,High,90.4,132144.0,146165.0,17.9,219,24.9,305,1226,421,1282,32.8,20221114
2022,08,Charles,0108,Maurice J. McDonough High School,High,91.0,110917.5,121901.0,17.9,184,23.9,246,1029,358,1092,32.8,20221114
2022,08,Charles,0109,Mary H. Matula Elementary School,Elementary,92.6,47085.5,50853.0,17.7,76,17.2,74,430,132,548,24.1,20221114
2022,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,89.4,21094.5,23590.0,6.8,14,33.7,69,205,111,263,42.2,20221114
2022,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,91.7,31635.5,34499.0,13.1,38,21.0,61,290,104,368,28.3,20221114
2022,08,Charles,0503,Piccowaxen Middle School,Middle,90.3,48633.5,53879.0,14.2,64,25.0,113,452,163,481,33.9,20221114
2022,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,90.7,45911.0,50599.0,14.3,61,30.9,132,427,215,540,39.8,20221114
2022,08,Charles,0605,Thomas Stone High School,High,88.7,123316.5,138961.0,14.0,163,33.0,384,1162,536,1267,42.3,20221114
2022,08,Charles,0606,J. P. Ryon Elementary School,Elementary,92.4,51286.5,55488.0,20.6,97,20.2,95,470,184,603,30.5,20221114
2022,08,Charles,0608,John Hanson Middle School,Middle,90.8,92863.0,102266.0,15.2,131,27.6,237,860,335,921,36.4,20221114
2022,08,Charles,0609,Dr. James Craik Elementary School,Elementary,92.7,41977.0,45303.0,18.3,70,17.2,66,383,112,484,23.1,20221114
2022,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,91.1,32038.5,35157.0,12.6,37,24.1,71,294,141,391,36.1,20221114
2022,08,Charles,0612,Arthur Middleton Elementary School,Elementary,91.8,52108.5,56736.0,17.6,85,22.2,107,482,186,622,29.9,20221114
2022,08,Charles,0613,Benjamin Stoddert Middle School,Middle,90.9,91427.0,100560.0,16.2,138,25.8,219,850,296,906,32.7,20221114
2022,08,Charles,0616,Eva Turner Elementary School,Elementary,91.8,35964.5,39180.0,14.1,47,20.7,69,333,149,432,34.5,20221114
2022,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,91.8,49539.0,53966.0,14.6,66,22.3,101,453,213,611,34.9,20221114
2022,08,Charles,0618,William B. Wade Elementary School,Elementary,93.4,54267.0,58128.0,17.4,86,13.0,64,493,138,619,22.3,20221114
2022,08,Charles,0619,Westlake High School,High,88.9,125980.5,141631.0,16.0,191,27.9,334,1195,470,1266,37.1,20221114
2022,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,93.3,49233.5,52764.0,23.3,103,15.4,68,442,139,588,23.6,20221114
2022,08,Charles,0621,Mattawoman Middle School,Middle,91.4,104654.5,114467.0,17.6,170,23.8,230,966,319,1011,31.6,20221114
2022,08,Charles,0622,Berry Elementary School,Elementary,93.3,62725.0,67216.0,22.0,126,13.1,75,573,161,707,22.8,20221114
2022,08,Charles,0623,North Point High School,High,93.4,207474.5,222101.0,26.3,490,15.3,285,1866,405,1908,21.2,20221114
2022,08,Charles,0624,William A. Diggs Elementary School,Elementary,93.9,72781.0,77536.0,24.4,163,11.2,75,669,156,820,19.0,20221114
2022,08,Charles,0625,Theodore G. Davis Middle School,Middle,92.6,94554.5,102129.0,21.5,186,18.8,163,866,244,916,26.6,20221114
2022,08,Charles,0626,Mary B. Neal Elementary School,Elementary,92.6,54509.0,58867.0,18.0,89,16.0,79,494,184,655,28.1,20221114
2022,08,Charles,0627,Billingsley Elementary School,Elementary,93.5,59530.5,63701.0,20.2,109,14.3,77,539,143,669,21.4,20221114
2022,08,Charles,0701,Matthew Henson Middle School,Middle,92.9,84465.5,90879.0,18.7,143,17.9,137,764,212,819,25.9,20221114
2022,08,Charles,0703,J. C. Parks Elementary School,Elementary,93.4,52857.5,56608.0,25.2,120,14.5,69,476,139,616,22.6,20221114
2022,08,Charles,0705,General Smallwood Middle School,Middle,88.8,47946.0,53988.0,10.2,46,35.3,160,453,210,486,43.2,20221114
2022,08,Charles,0710,Indian Head Elementary School,Elementary,91.1,31546.0,34642.0,11.7,34,27.2,79,290,148,424,34.9,20221114
2022,08,Charles,0801,T. C. Martin Elementary School,Elementary,91.4,45687.5,49974.0,13.8,59,21.6,92,426,170,543,31.3,20221114
2022,08,Charles,0802,St. Charles High School,High,89.8,159991.5,178257.0,13.2,199,29.3,441,1506,578,1575,36.7,20221114
2022,08,Charles,0902,Malcolm Elementary School,Elementary,94.1,36969.0,39281.0,23.4,78,11.7,39,334,93,434,21.4,20221114
2022,08,Charles,1001,Gale-Bailey Elementary School,Elementary,91.1,30559.0,33527.0,11.8,33,22.1,62,280,109,347,31.4,20221114
2022,08,Charles,1002,Henry E. Lackey High School,High,87.0,105106.5,120850.0,10.6,107,40.1,407,1014,527,1070,49.3,20221114
2022,08,Charles,A,All Charles Schools,Elementary,92.4,1012305.5,1095325.0,17.6,1635,18.9,1753,9288,3205,11630,27.6,20221114
2022,08,Charles,A,All Charles Schools,Middle,91.4,670673.0,734019.0,17.1,1057,23.8,1477,6197,2025,6459,31.4,20221114
2022,08,Charles,A,All Charles Schools,High,90.2,964931.0,1069866.0,17.2,1550,26.9,2425,9008,3242,9355,34.7,20221114
2022,08,Charles,A,All Charles Schools,All,91.3,2647909.5,2899210.0,17.3,4242,23.1,5655,24493,8472,27444,30.9,20221114
2022,09,Dorchester,0205,Warwick Elementary School,Elementary,90.6,24202.5,26718.0,6.0,14,24.1,56,232,96,305,31.5,20221114
2022,09,Dorchester,0207,North Dorchester High School,High,83.7,52766.0,63067.0,7.5,41,50.2,276,550,330,580,56.9,20221114
2022,09,Dorchester,0208,North Dorchester Middle School,Middle,84.2,41227.5,48969.0,7.3,31,49.5,210,424,272,465,58.5,20221114
2022,09,Dorchester,0302,Vienna Elementary School,Elementary,87.6,11078.5,12651.0,5.4,6,40.5,45,111,77,148,52.0,20221114
2022,09,Dorchester,0508,South Dorchester School,Elementary,89.2,10721.0,12024.0,7.5,8,40.6,43,106,63,131,48.1,20221114
2022,09,Dorchester,0508,South Dorchester School,Middle,89.5,7021.5,7842.0,8.7,6,30.4,21,69,30,72,41.7,20221114
2022,09,Dorchester,0508,South Dorchester School,All,89.3,17742.5,19866.0,8.0,14,36.6,64,175,93,203,45.8,20221114
2022,09,Dorchester,0707,Mace's Lane Middle School,Middle,79.9,49721.0,62229.0,<= 5.0,*,62.4,333,534,409,584,70.0,20221114
2022,09,Dorchester,0710,Sandy Hill Elementary,Elementary,84.0,28993.5,34496.0,<= 5.0,*,54.7,163,298,249,391,63.7,20221114
2022,09,Dorchester,0711,Maple Elementary School,Elementary,87.4,27816.0,31830.0,8.2,23,39.8,111,279,180,356,50.6,20221114
2022,09,Dorchester,0713,Cambridge-South Dorchester High School,High,81.5,71184.0,87339.0,10.5,77,48.8,359,736,489,828,59.1,20221114
2022,09,Dorchester,0716,Choptank Elementary School,Elementary,83.9,29374.0,35010.0,<= 5.0,*,53.5,166,310,249,393,63.4,20221114
2022,09,Dorchester,1503,Hurlock Elementary School,Elementary,85.6,27112.0,31689.0,6.1,17,43.4,121,279,195,358,54.5,20221114
2022,09,Dorchester,A,All Dorchester Schools,Elementary,86.4,159297.5,184418.0,5.1,83,44.2,715,1618,1084,2045,53.0,20221114
2022,09,Dorchester,A,All Dorchester Schools,Middle,82.3,97970.0,119040.0,<= 5.0,*,55.1,568,1030,704,1111,63.4,20221114
2022,09,Dorchester,A,All Dorchester Schools,High,82.4,123950.0,150406.0,9.1,117,49.5,638,1288,812,1401,58.0,20221114
2022,09,Dorchester,A,All Dorchester Schools,All,84.0,381217.5,453864.0,6.3,249,48.8,1921,3936,2600,4557,57.1,20221114
2022,10,Frederick,0108,Carroll Manor Elementary,Elementary,91.3,47266.0,51756.0,9.2,38,16.8,69,411,143,513,27.9,20221114
2022,10,Frederick,0109,Tuscarora Elementary,Elementary,93.0,68745.0,73927.0,20.1,119,14.4,85,592,194,777,25.0,20221114
2022,10,Frederick,0201,Parkway Elementary,Elementary,90.9,23407.0,25756.0,12.7,26,25.9,53,205,85,265,32.1,20221114
2022,10,Frederick,0204,Lincoln Elementary,Elementary,90.2,51033.5,56582.0,15.2,68,27.1,121,446,233,612,38.1,20221114
2022,10,Frederick,0208,Heather Ridge,Middle,82.4,959.0,1164.0,10.0,1,70.0,7,10,22,26,84.6,20221114
2022,10,Frederick,0208,Heather Ridge,High,73.7,2429.5,3298.0,7.7,2,69.2,18,26,34,47,72.3,20221114
2022,10,Frederick,0208,Heather Ridge,All,75.9,3388.5,4462.0,8.3,3,69.4,25,36,56,73,76.7,20221114
2022,10,Frederick,0209,Frederick High,High,89.0,188188.0,211375.0,23.9,401,27.8,466,1679,650,1815,35.8,20221114
2022,10,Frederick,0210,North Frederick Elementary,Elementary,92.4,51378.0,55633.0,19.2,85,17.8,79,443,167,579,28.8,20221114
2022,10,Frederick,0211,West Frederick Middle,Middle,91.2,100637.5,110328.0,21.7,188,23.7,206,868,290,944,30.7,20221114
2022,10,Frederick,0213,Gov. Thomas Johnson High,High,90.6,211464.0,233358.0,24.5,452,25.8,476,1846,647,1978,32.7,20221114
2022,10,Frederick,0219,Monocacy Middle,Middle,91.3,110684.0,121235.0,20.4,197,22.8,221,968,317,1036,30.6,20221114
2022,10,Frederick,0222,Monocacy Elementary,Elementary,91.2,47100.0,51634.0,13.9,57,23.8,98,411,177,538,32.9,20221114
2022,10,Frederick,0223,Ballenger Creek Elementary,Elementary,91.9,59120.5,64318.0,20.8,108,21.8,113,518,194,655,29.6,20221114
2022,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,91.1,67512.0,74079.0,18.8,111,24.8,146,589,186,619,30.0,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,Elementary,93.2,17091.5,18340.0,15.1,22,19.2,28,146,59,189,31.2,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,Middle,>= 95.0,*,*,40.2,33,9.8,8,82,13,91,14.3,20221114
2022,10,Frederick,0226,Monocacy Valley Montessori,All,94.2,27264.0,28934.0,24.1,55,15.8,36,228,72,280,25.7,20221114
2022,10,Frederick,0227,Crestwood Middle,Middle,90.7,78288.0,86315.0,21.4,147,23.7,163,687,240,749,32.0,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,92.0,17501.0,19015.0,11.9,18,13.2,20,151,43,186,23.1,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,92.8,10067.0,10852.0,14.0,12,10.5,9,86,15,90,16.7,20221114
2022,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,92.3,27568.0,29867.0,12.7,30,12.2,29,237,58,276,21.0,20221114
2022,10,Frederick,0303,Middletown Elementary,Elementary,93.7,51615.0,55060.0,20.6,91,12.2,54,441,81,448,18.1,20221114
2022,10,Frederick,0311,Middletown Middle,Middle,94.0,96041.0,102170.0,23.1,189,13.3,109,819,170,834,20.4,20221114
2022,10,Frederick,0313,Middletown High,High,92.5,127776.0,138121.0,23.0,252,17.0,187,1097,259,1121,23.1,20221114
2022,10,Frederick,0314,Middletown Primary,Elementary,92.8,31752.5,34204.0,13.2,36,14.7,40,272,97,426,22.8,20221114
2022,10,Frederick,0503,Emmitsburg Elementary,Elementary,92.1,18550.0,20136.0,21.7,35,15.5,25,161,54,201,26.9,20221114
2022,10,Frederick,0603,Wolfsville Elementary,Elementary,93.5,13749.5,14709.0,18.8,22,15.4,18,117,40,149,26.8,20221114
2022,10,Frederick,0702,Urbana Elementary,Elementary,94.0,64017.0,68101.0,22.4,122,10.1,55,545,123,691,17.8,20221114
2022,10,Frederick,0713,Urbana High,High,93.9,228178.5,242964.0,29.4,566,13.7,264,1924,379,1971,19.2,20221114
2022,10,Frederick,0714,Windsor Knolls Middle,Middle,94.0,85315.5,90806.0,25.3,183,12.6,91,722,129,749,17.2,20221114
2022,10,Frederick,0715,Centerville Elementary,Elementary,94.7,45278.5,47824.0,25.9,98,9.0,34,378,69,468,14.7,20221114
2022,10,Frederick,0716,Urbana Middle,Middle,>= 95.0,*,*,34.0,355,8.1,85,1045,142,1085,13.1,20221114
2022,10,Frederick,0717,Sugarloaf Elementary,Elementary,94.4,74999.0,79479.0,24.0,154,10.1,65,642,129,794,16.2,20221114
2022,10,Frederick,0801,Liberty Elementary,Elementary,91.6,22269.5,24300.0,11.6,22,19.6,37,189,73,252,29.0,20221114
2022,10,Frederick,0903,New Market Elementary,Elementary,92.6,55473.5,59885.0,13.9,67,13.3,64,481,135,573,23.6,20221114
2022,10,Frederick,0912,Linganore High,High,93.2,178008.0,190944.0,24.8,375,14.1,214,1515,330,1563,21.1,20221114
2022,10,Frederick,0913,Green Valley Elementary,Elementary,94.9,68066.5,71688.0,25.4,146,6.3,36,574,102,732,13.9,20221114
2022,10,Frederick,0914,New Market Middle,Middle,91.8,77030.5,83897.0,18.7,125,19.1,128,669,188,690,27.2,20221114
2022,10,Frederick,0915,Kemptown Elementary,Elementary,94.2,37268.5,39579.0,16.1,51,8.2,26,316,62,390,15.9,20221114
2022,10,Frederick,0916,Spring Ridge Elementary,Elementary,93.8,52220.0,55650.0,22.8,101,10.8,48,443,101,559,18.1,20221114
2022,10,Frederick,0917,Deer Crossing Elementary,Elementary,94.1,45216.0,48054.0,19.3,74,9.1,35,383,68,490,13.9,20221114
2022,10,Frederick,0918,Oakdale Middle,Middle,92.8,112901.5,121603.0,20.8,203,17.5,171,975,239,992,24.1,20221114
2022,10,Frederick,0919,Oakdale Elementary,Elementary,93.5,90907.0,97270.0,22.2,173,14.5,113,778,242,996,24.3,20221114
2022,10,Frederick,0920,Oakdale High,High,92.9,171877.5,185041.0,24.5,360,16.4,242,1472,330,1497,22.0,20221114
2022,10,Frederick,1001,Sabillasville Elementary,Elementary,91.8,5955.0,6485.0,13.5,7,23.1,12,52,24,74,32.4,20221114
2022,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,92.1,27653.0,30016.0,11.9,28,19.1,45,235,83,295,28.1,20221114
2022,10,Frederick,1301,Frederick Classical Charter,Elementary,93.7,24958.0,26629.0,20.2,43,10.3,22,213,59,261,22.6,20221114
2022,10,Frederick,1301,Frederick Classical Charter,Middle,93.5,14072.5,15046.0,28.1,34,12.4,15,121,28,127,22.0,20221114
2022,10,Frederick,1301,Frederick Classical Charter,All,93.7,39030.5,41675.0,23.1,77,11.1,37,334,87,388,22.4,20221114
2022,10,Frederick,1302,Blue Heron Elementary,Elementary,94.2,61480.5,65263.0,18.7,98,9.9,52,525,110,654,16.8,20221114
2022,10,Frederick,1406,Valley Elementary,Elementary,94.2,48784.5,51812.0,27.4,113,10.2,42,413,102,524,19.5,20221114
2022,10,Frederick,1503,Thurmont Elementary,Elementary,92.4,34588.5,37446.0,17.2,51,17.2,51,296,73,317,23.0,20221114
2022,10,Frederick,1509,Catoctin High,High,89.8,83754.5,93286.0,22.4,165,25.6,189,738,261,767,34.0,20221114
2022,10,Frederick,1510,Thurmont Middle,Middle,90.5,64812.5,71596.0,19.3,110,24.9,142,570,194,590,32.9,20221114
2022,10,Frederick,1511,Thurmont Primary,Elementary,93.0,20211.0,21721.0,18.1,31,10.5,18,171,60,267,22.5,20221114
2022,10,Frederick,1604,Myersville Elementary,Elementary,94.0,38547.5,40998.0,20.4,68,9.6,32,333,69,411,16.8,20221114
2022,10,Frederick,1801,Twin Ridge Elementary,Elementary,93.0,60256.5,64763.0,13.1,67,17.0,87,512,167,649,25.7,20221114
2022,10,Frederick,2001,Lewistown Elementary,Elementary,91.4,13944.0,15257.0,15.7,19,20.7,25,121,48,167,28.7,20221114
2022,10,Frederick,2103,Yellow Springs Elementary,Elementary,93.4,54800.0,58693.0,19.3,91,12.9,61,472,114,575,19.8,20221114
2022,10,Frederick,2107,Whittier Elementary,Elementary,92.9,62223.0,66944.0,17.5,92,15.9,84,527,171,678,25.2,20221114
2022,10,Frederick,2302,Hillcrest Elementary,Elementary,90.4,57135.5,63215.0,9.6,48,28.4,142,500,268,667,40.2,20221114
