Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2023,07,Cecil,0607,Rising Sun Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,07,Cecil,0701,Perryville Middle,Middle,7.9,44,<= 5.0,*,5.2,29,559.0,20240115
2023,07,Cecil,0703,Perryville Elementary,Elementary,10.6,38,<= 5.0,*,6.7,24,358.9,20240115
2023,07,Cecil,0704,Bainbridge Elementary,Elementary,11.9,30,<= 5.0,*,9.9,25,252.9,20240115
2023,07,Cecil,0705,Perryville High,High,7.7,66,<= 5.0,*,5.2,44,854.2,20240115
2023,07,Cecil,0801,Conowingo Elementary,Elementary,6.7,24,<= 5.0,*,<= 5.0,*,356.3,20240115
2023,07,Cecil,0904,Calvert Elementary,Elementary,5.6,21,<= 5.0,*,<= 5.0,*,372.8,20240115
2023,07,Cecil,0905,Rising Sun High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,07,Cecil,A,All Cecil Schools,Elementary,11.1,688,<= 5.0,*,7.2,446,6220.8,20240115
2023,07,Cecil,A,All Cecil Schools,Middle,8.7,288,<= 5.0,*,6.1,202,3314.1,20240115
2023,07,Cecil,A,All Cecil Schools,High,8.8,413,<= 5.0,*,6.8,322,4706.7,20240115
2023,07,Cecil,A,All Cecil Schools,All,9.8,1389,<= 5.0,*,6.8,970,14241.5,20240115
2023,08,Charles,0104,Milton M. Somers Middle School,Middle,9.3,63,<= 5.0,*,5.3,36,674.3,20240115
2023,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,6.6,40,<= 5.0,*,<= 5.0,*,602.3,20240115
2023,08,Charles,0106,La Plata High School,High,7.2,87,<= 5.0,*,5.3,64,1213.6,20240115
2023,08,Charles,0108,Maurice J. McDonough High School,High,9.8,107,<= 5.0,*,6.2,68,1096.1,20240115
2023,08,Charles,0109,Mary H. Matula Elementary School,Elementary,10.0,50,<= 5.0,*,6.0,30,501.4,20240115
2023,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,6.9,18,<= 5.0,*,<= 5.0,*,261.1,20240115
2023,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,8.8,33,<= 5.0,*,5.6,21,376.1,20240115
2023,08,Charles,0503,Piccowaxen Middle School,Middle,9.6,58,<= 5.0,*,7.4,45,606.3,20240115
2023,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,16.6,83,<= 5.0,*,11.8,59,499.6,20240115
2023,08,Charles,0605,Thomas Stone High School,High,16.3,192,5.2,61,11.1,131,1177.6,20240115
2023,08,Charles,0606,J. P. Ryon Elementary School,Elementary,13.8,80,5.5,32,8.3,48,578.4,20240115
2023,08,Charles,0608,John Hanson Middle School,Middle,14.1,109,6.1,47,8.0,62,771.5,20240115
2023,08,Charles,0609,Dr. James Craik Elementary School,Elementary,6.1,29,<= 5.0,*,<= 5.0,*,474.4,20240115
2023,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,9.7,35,<= 5.0,*,<= 5.0,*,362.6,20240115
2023,08,Charles,0612,Arthur Middleton Elementary School,Elementary,15.2,89,7.2,42,8.0,47,585.8,20240115
2023,08,Charles,0613,Benjamin Stoddert Middle School,Middle,12.2,112,<= 5.0,*,8.0,73,915.5,20240115
2023,08,Charles,0616,Eva Turner Elementary School,Elementary,19.9,79,7.6,30,12.3,49,397.1,20240115
2023,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,24.5,140,12.2,70,12.2,70,571.5,20240115
2023,08,Charles,0618,William B. Wade Elementary School,Elementary,10.4,63,<= 5.0,*,5.8,35,605.5,20240115
2023,08,Charles,0619,Westlake High School,High,9.5,116,<= 5.0,*,6.3,77,1219.0,20240115
2023,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,14.3,75,6.3,33,8.0,42,526.2,20240115
2023,08,Charles,0621,Mattawoman Middle School,Middle,10.5,98,<= 5.0,*,6.0,56,935.9,20240115
2023,08,Charles,0622,Berry Elementary School,Elementary,10.9,74,<= 5.0,*,6.0,41,681.4,20240115
2023,08,Charles,0623,North Point High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,08,Charles,0624,William A. Diggs Elementary School,Elementary,9.9,79,<= 5.0,*,5.5,44,800.1,20240115
2023,08,Charles,0625,Theodore G. Davis Middle School,Middle,7.8,82,<= 5.0,*,<= 5.0,*,1056.2,20240115
2023,08,Charles,0626,Mary B. Neal Elementary School,Elementary,12.1,70,<= 5.0,*,8.6,50,580.4,20240115
2023,08,Charles,0627,Billingsley Elementary School,Elementary,7.1,45,<= 5.0,*,<= 5.0,*,636.6,20240115
2023,08,Charles,0701,Matthew Henson Middle School,Middle,8.1,58,<= 5.0,*,<= 5.0,*,713.9,20240115
2023,08,Charles,0703,J. C. Parks Elementary School,Elementary,11.7,70,<= 5.0,*,6.7,40,596.6,20240115
2023,08,Charles,0705,General Smallwood Middle School,Middle,15.2,81,<= 5.0,*,10.9,58,534.5,20240115
2023,08,Charles,0710,Indian Head Elementary School,Elementary,13.3,54,<= 5.0,*,8.4,34,405.0,20240115
2023,08,Charles,0801,T. C. Martin Elementary School,Elementary,11.0,59,<= 5.0,*,6.9,37,534.4,20240115
2023,08,Charles,0802,St. Charles High School,High,10.6,166,<= 5.0,*,6.9,108,1565.8,20240115
2023,08,Charles,0902,Malcolm Elementary School,Elementary,10.3,40,5.1,20,5.1,20,388.4,20240115
2023,08,Charles,1001,Gale-Bailey Elementary School,Elementary,8.2,27,<= 5.0,*,<= 5.0,*,328.8,20240115
2023,08,Charles,1002,Henry E. Lackey High School,High,9.6,100,<= 5.0,*,6.1,64,1041.1,20240115
2023,08,Charles,A,All Charles Schools,Elementary,11.8,1332,<= 5.0,*,7.0,787,11293.6,20240115
2023,08,Charles,A,All Charles Schools,Middle,10.6,661,<= 5.0,*,6.6,409,6208.1,20240115
2023,08,Charles,A,All Charles Schools,High,9.0,822,<= 5.0,*,6.0,549,9178.0,20240115
2023,08,Charles,A,All Charles Schools,All,10.6,2815,<= 5.0,*,6.5,1745,26679.7,20240115
2023,09,Dorchester,0205,Warwick Elementary School,Elementary,5.7,18,<= 5.0,*,<= 5.0,*,313.4,20240115
2023,09,Dorchester,0207,North Dorchester High School,High,9.4,53,<= 5.0,*,6.9,39,561.4,20240115
2023,09,Dorchester,0208,North Dorchester Middle School,Middle,9.8,41,<= 5.0,*,5.7,24,417.5,20240115
2023,09,Dorchester,0302,Vienna Elementary School,Elementary,6.6,10,<= 5.0,*,<= 5.0,*,150.6,20240115
2023,09,Dorchester,0508,South Dorchester School,Elementary,6.0,8,<= 5.0,*,<= 5.0,*,132.6,20240115
2023,09,Dorchester,0508,South Dorchester School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,09,Dorchester,0508,South Dorchester School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,09,Dorchester,0707,Mace's Lane Middle School,Middle,15.8,75,<= 5.0,*,11.4,54,474.3,20240115
2023,09,Dorchester,0710,Sandy Hill Elementary,Elementary,13.8,45,5.2,17,8.6,28,325.3,20240115
2023,09,Dorchester,0711,Maple Elementary School,Elementary,14.2,48,6.5,22,7.7,26,338.5,20240115
2023,09,Dorchester,0713,Cambridge-South Dorchester High School,High,15.6,117,<= 5.0,*,12.5,94,749.4,20240115
2023,09,Dorchester,0716,Choptank Elementary School,Elementary,15.8,53,5.7,19,10.1,34,336.0,20240115
2023,09,Dorchester,1503,Hurlock Elementary School,Elementary,12.9,43,<= 5.0,*,9.0,30,334.1,20240115
2023,09,Dorchester,A,All Dorchester Schools,Elementary,11.7,225,<= 5.0,*,7.4,142,1930.3,20240115
2023,09,Dorchester,A,All Dorchester Schools,Middle,12.3,118,<= 5.0,*,8.3,80,960.4,20240115
2023,09,Dorchester,A,All Dorchester Schools,High,13.0,170,<= 5.0,*,10.1,133,1310.8,20240115
2023,09,Dorchester,A,All Dorchester Schools,All,12.2,513,<= 5.0,*,8.4,355,4201.5,20240115
2023,10,Frederick,0108,Carroll Manor Elementary,Elementary,8.6,41,<= 5.0,*,<= 5.0,*,475.4,20240115
2023,10,Frederick,0109,Tuscarora Elementary,Elementary,14.0,100,<= 5.0,*,9.7,69,712.5,20240115
2023,10,Frederick,0201,Parkway Elementary,Elementary,12.5,29,<= 5.0,*,9.9,23,232.8,20240115
2023,10,Frederick,0204,Lincoln Elementary,Elementary,19.0,100,6.8,36,12.1,64,527.6,20240115
2023,10,Frederick,0208,Heather Ridge,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20240115
2023,10,Frederick,0208,Heather Ridge,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20240115
2023,10,Frederick,0208,Heather Ridge,All,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20240115
2023,10,Frederick,0209,Frederick High,High,12.7,231,<= 5.0,*,8.4,154,1823.7,20240115
2023,10,Frederick,0210,North Frederick Elementary,Elementary,13.7,76,6.9,38,6.9,38,553.7,20240115
2023,10,Frederick,0211,West Frederick Middle,Middle,16.5,127,6.0,46,10.6,81,767.7,20240115
2023,10,Frederick,0213,Gov. Thomas Johnson High,High,13.2,259,<= 5.0,*,8.7,170,1955.8,20240115
2023,10,Frederick,0219,Monocacy Middle,Middle,14.6,135,5.3,49,9.3,86,922.3,20240115
2023,10,Frederick,0222,Monocacy Elementary,Elementary,18.2,93,7.4,38,10.7,55,512.1,20240115
2023,10,Frederick,0223,Ballenger Creek Elementary,Elementary,11.6,75,<= 5.0,*,7.4,48,645.2,20240115
2023,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,16.1,89,7.2,40,8.8,49,554.3,20240115
2023,10,Frederick,0226,Monocacy Valley Montessori,Elementary,11.2,20,5.6,10,5.6,10,178.9,20240115
2023,10,Frederick,0226,Monocacy Valley Montessori,Middle,10.3,9,<= 5.0,*,6.9,6,87.5,20240115
2023,10,Frederick,0226,Monocacy Valley Montessori,All,10.9,29,<= 5.0,*,6.0,16,266.5,20240115
2023,10,Frederick,0227,Crestwood Middle,Middle,16.8,124,6.6,49,10.2,75,737.4,20240115
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,8.3,15,<= 5.0,*,<= 5.0,*,180.7,20240115
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,6.8,6,<= 5.0,*,<= 5.0,*,87.8,20240115
2023,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,7.8,21,<= 5.0,*,<= 5.0,*,268.5,20240115
2023,10,Frederick,0303,Middletown Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0311,Middletown Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0313,Middletown High,High,6.7,73,<= 5.0,*,<= 5.0,*,1095.0,20240115
2023,10,Frederick,0314,Middletown Primary,Elementary,7.0,30,<= 5.0,*,<= 5.0,*,431.1,20240115
2023,10,Frederick,0503,Emmitsburg Elementary,Elementary,9.4,18,5.2,10,<= 5.0,*,191.0,20240115
2023,10,Frederick,0603,Wolfsville Elementary,Elementary,10.0,14,<= 5.0,*,7.1,10,140.1,20240115
2023,10,Frederick,0702,Urbana Elementary,Elementary,10.0,66,<= 5.0,*,<= 5.0,*,659.1,20240115
2023,10,Frederick,0713,Urbana High,High,5.1,98,<= 5.0,*,<= 5.0,*,1928.7,20240115
2023,10,Frederick,0714,Windsor Knolls Middle,Middle,6.0,45,<= 5.0,*,<= 5.0,*,749.2,20240115
2023,10,Frederick,0715,Centerville Elementary,Elementary,11.5,51,<= 5.0,*,7.0,31,443.5,20240115
2023,10,Frederick,0716,Urbana Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0717,Sugarloaf Elementary,Elementary,7.3,60,<= 5.0,*,<= 5.0,*,827.1,20240115
2023,10,Frederick,0801,Liberty Elementary,Elementary,8.1,18,<= 5.0,*,<= 5.0,*,222.6,20240115
2023,10,Frederick,0903,New Market Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0912,Linganore High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0913,Green Valley Elementary,Elementary,10.8,86,5.5,44,5.3,42,796.0,20240115
2023,10,Frederick,0914,New Market Middle,Middle,8.2,56,<= 5.0,*,<= 5.0,*,684.6,20240115
2023,10,Frederick,0915,Kemptown Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0916,Spring Ridge Elementary,Elementary,12.0,67,5.4,30,6.6,37,557.9,20240115
2023,10,Frederick,0917,Deer Crossing Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0918,Oakdale Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,0919,Oakdale Elementary,Elementary,11.3,119,6.2,65,5.1,54,1051.7,20240115
2023,10,Frederick,0920,Oakdale High,High,5.1,83,<= 5.0,*,<= 5.0,*,1612.8,20240115
2023,10,Frederick,1001,Sabillasville Environmental School,Elementary,14.8,19,6.2,8,8.5,11,128.8,20240115
2023,10,Frederick,1001,Sabillasville Environmental School,Middle,8.9,2,<= 5.0,*,<= 5.0,*,22.5,20240115
2023,10,Frederick,1001,Sabillasville Environmental School,All,13.9,21,5.9,9,7.9,12,151.3,20240115
2023,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,5.6,14,<= 5.0,*,<= 5.0,*,251.7,20240115
2023,10,Frederick,1301,Frederick Classical Charter,Elementary,5.2,13,<= 5.0,*,<= 5.0,*,248.8,20240115
2023,10,Frederick,1301,Frederick Classical Charter,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,1301,Frederick Classical Charter,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,1302,Blue Heron Elementary,Elementary,7.4,51,<= 5.0,*,<= 5.0,*,690.5,20240115
2023,10,Frederick,1406,Valley Elementary,Elementary,7.4,35,<= 5.0,*,<= 5.0,*,471.9,20240115
2023,10,Frederick,1503,Thurmont Elementary,Elementary,8.4,23,<= 5.0,*,<= 5.0,*,274.2,20240115
2023,10,Frederick,1509,Catoctin High,High,12.5,97,<= 5.0,*,8.1,63,778.1,20240115
2023,10,Frederick,1510,Thurmont Middle,Middle,8.1,44,<= 5.0,*,5.3,29,545.2,20240115
2023,10,Frederick,1511,Thurmont Primary,Elementary,7.3,18,<= 5.0,*,5.2,13,248.2,20240115
2023,10,Frederick,1604,Myersville Elementary,Elementary,5.3,22,<= 5.0,*,<= 5.0,*,411.8,20240115
2023,10,Frederick,1801,Twin Ridge Elementary,Elementary,6.0,39,<= 5.0,*,<= 5.0,*,648.7,20240115
2023,10,Frederick,2001,Lewistown Elementary,Elementary,17.2,25,9.0,13,8.3,12,145.1,20240115
2023,10,Frederick,2103,Yellow Springs Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,10,Frederick,2107,Whittier Elementary,Elementary,10.6,69,<= 5.0,*,6.8,44,650.0,20240115
2023,10,Frederick,2302,Hillcrest Elementary,Elementary,15.9,79,<= 5.0,*,11.7,58,497.5,20240115
2023,10,Frederick,2305,Ballenger Creek Middle,Middle,11.6,94,<= 5.0,*,6.7,54,807.3,20240115
2023,10,Frederick,2306,Orchard Grove Elementary,Elementary,18.0,100,8.1,45,9.9,55,557.0,20240115
2023,10,Frederick,2307,Tuscarora High,High,8.8,151,<= 5.0,*,5.7,98,1716.0,20240115
2023,10,Frederick,2308,Butterfly Ridge Elementary,Elementary,17.7,88,9.3,46,8.5,42,496.4,20240115
2023,10,Frederick,2403,Waverley Elementary,Elementary,18.7,146,8.9,69,9.9,77,779.1,20240115
2023,10,Frederick,2503,Brunswick High,High,10.0,86,<= 5.0,*,6.6,57,861.1,20240115
2023,10,Frederick,2504,Brunswick Elementary,Elementary,8.9,62,<= 5.0,*,5.5,38,693.9,20240115
2023,10,Frederick,2525,Brunswick Middle,Middle,8.7,57,<= 5.0,*,5.2,34,658.5,20240115
2023,10,Frederick,2606,Walkersville Middle,Middle,8.3,70,<= 5.0,*,5.2,44,842.4,20240115
2023,10,Frederick,2607,Walkersville Elementary,Elementary,10.6,69,<= 5.0,*,6.4,42,653.6,20240115
2023,10,Frederick,2610,Walkersville High,High,9.3,112,<= 5.0,*,6.2,75,1206.8,20240115
2023,10,Frederick,2611,Glade Elementary,Elementary,6.2,31,<= 5.0,*,<= 5.0,*,503.8,20240115
2023,10,Frederick,2613,Rock Creek,Elementary,13.6,3,13.6,3,<= 5.0,*,22.0,20240115
2023,10,Frederick,2613,Rock Creek,Middle,22.5,3,15.0,2,7.5,1,13.3,20240115
2023,10,Frederick,2613,Rock Creek,High,5.5,2,<= 5.0,*,<= 5.0,*,36.3,20240115
2023,10,Frederick,2613,Rock Creek,All,11.2,8,8.4,6,<= 5.0,*,71.7,20240115
2023,10,Frederick,A,All Frederick Schools,Elementary,10.3,2082,<= 5.0,*,5.7,1156,20192.1,20240115
2023,10,Frederick,A,All Frederick Schools,Middle,9.9,1055,<= 5.0,*,5.7,604,10616.6,20240115
2023,10,Frederick,A,All Frederick Schools,High,9.1,1335,<= 5.0,*,5.9,866,14614.3,20240115
2023,10,Frederick,A,All Frederick Schools,All,9.8,4472,<= 5.0,*,5.8,2626,45423.0,20240115
2023,11,Garrett,1202,Friendsville Elementary,Elementary,5.9,7,<= 5.0,*,<= 5.0,*,117.9,20240115
2023,11,Garrett,1301,Grantsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1408,Crellin Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1501,Accident Elementary,Elementary,7.3,15,<= 5.0,*,<= 5.0,*,205.6,20240115
2023,11,Garrett,1707,Broad Ford Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1710,Yough Glades Elementary,Elementary,7.8,19,<= 5.0,*,6.6,16,242.8,20240115
2023,11,Garrett,1812,Swan Meadow School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1812,Swan Meadow School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1812,Swan Meadow School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,1904,Route 40 Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,2511,Northern Middle School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,2708,Southern Middle School,Middle,5.1,22,<= 5.0,*,<= 5.0,*,432.9,20240115
2023,11,Garrett,3512,Northern Garrett High School,High,8.3,36,<= 5.0,*,6.9,30,431.8,20240115
2023,11,Garrett,3709,Southern Garrett High School,High,8.7,53,<= 5.0,*,8.1,49,608.6,20240115
2023,11,Garrett,A,All Garrett Schools,Elementary,5.4,79,<= 5.0,*,<= 5.0,*,1463.3,20240115
2023,11,Garrett,A,All Garrett Schools,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,11,Garrett,A,All Garrett Schools,High,8.6,89,<= 5.0,*,7.6,79,1040.5,20240115
2023,11,Garrett,A,All Garrett Schools,All,6.3,205,<= 5.0,*,5.1,168,3271.9,20240115
2023,12,Harford,0113,William S. James Elementary,Elementary,6.1,30,<= 5.0,*,<= 5.0,*,495.4,20240115
2023,12,Harford,0115,Edgewood Elementary,Elementary,23.3,77,9.7,32,13.6,45,330.5,20240115
2023,12,Harford,0120,Deerfield Elementary,Elementary,13.3,87,6.6,43,6.7,44,652.4,20240115
2023,12,Harford,0121,Emmorton Elementary,Elementary,7.0,39,<= 5.0,*,<= 5.0,*,553.8,20240115
2023,12,Harford,0123,Abingdon Elementary,Elementary,8.0,50,<= 5.0,*,<= 5.0,*,628.0,20240115
2023,12,Harford,0125,Church Creek Elementary,Elementary,8.1,56,<= 5.0,*,<= 5.0,*,689.5,20240115
2023,12,Harford,0131,Magnolia Elementary,Elementary,17.6,80,10.6,48,7.1,32,453.4,20240115
2023,12,Harford,0137,Joppatowne Elementary,Elementary,11.8,55,5.2,24,6.7,31,464.2,20240115
2023,12,Harford,0140,Old Post Road Elementary,Elementary,15.9,120,7.4,56,8.5,64,756.4,20240115
2023,12,Harford,0143,Riverside Elementary,Elementary,7.6,31,<= 5.0,*,<= 5.0,*,407.4,20240115
2023,12,Harford,0176,Edgewood High,High,16.5,229,5.2,72,11.3,157,1386.2,20240115
2023,12,Harford,0177,Edgewood Middle,Middle,15.7,158,6.8,68,9.0,90,1003.4,20240115
2023,12,Harford,0181,Joppatowne High,High,22.8,186,7.7,63,15.1,123,815.6,20240115
2023,12,Harford,0184,Magnolia Middle,Middle,15.8,114,6.2,45,9.6,69,722.3,20240115
2023,12,Harford,0187,Patterson Mill High School,High,5.2,42,<= 5.0,*,<= 5.0,*,809.9,20240115
2023,12,Harford,0188,Patterson Mill Middle School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0211,G. Lisby Elementary at Hillsdale,Elementary,9.4,43,<= 5.0,*,7.9,36,456.6,20240115
2023,12,Harford,0212,Bakerfield Elementary,Elementary,17.1,72,6.2,26,10.9,46,422.1,20240115
2023,12,Harford,0230,Halls Cross Roads Elementary,Elementary,18.3,70,5.2,20,13.0,50,383.3,20240115
2023,12,Harford,0265,Aberdeen Middle,Middle,15.4,166,<= 5.0,*,10.5,113,1077.7,20240115
2023,12,Harford,0270,Aberdeen High,High,15.5,227,<= 5.0,*,12.7,187,1466.8,20240115
2023,12,Harford,0292,Center for Educational Opportunity,High,>= 95.0,*,>= 95.0,*,41.3,35,84.7,20240115
2023,12,Harford,0296,Swan Creek School,Elementary,16.7,17,<= 5.0,*,11.8,12,101.6,20240115
2023,12,Harford,0296,Swan Creek School,Middle,51.1,89,38.5,67,12.6,22,174.0,20240115
2023,12,Harford,0296,Swan Creek School,High,54.0,134,33.8,84,20.1,50,248.4,20240115
2023,12,Harford,0296,Swan Creek School,All,45.8,240,29.8,156,16.0,84,524.0,20240115
2023,12,Harford,0304,Harford Technical High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0314,Bel Air Elementary,Elementary,7.8,39,<= 5.0,*,<= 5.0,*,497.9,20240115
2023,12,Harford,0316,Churchville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0326,Forest Hill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0327,Fountain Green Elementary,Elementary,5.4,25,<= 5.0,*,<= 5.0,*,462.8,20240115
2023,12,Harford,0328,Forest Lakes Elementary,Elementary,5.8,25,<= 5.0,*,<= 5.0,*,432.7,20240115
2023,12,Harford,0329,Prospect Mill Elementary,Elementary,11.8,66,<= 5.0,*,7.4,41,557.3,20240115
2023,12,Harford,0333,Hickory Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0335,Homestead/Wakefield Elementary,Elementary,5.3,52,<= 5.0,*,<= 5.0,*,986.6,20240115
2023,12,Harford,0345,Ring Factory Elementary,Elementary,5.6,30,<= 5.0,*,<= 5.0,*,535.1,20240115
2023,12,Harford,0348,Youths Benefit Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0349,Red Pump Elementary School,Elementary,6.3,48,<= 5.0,*,<= 5.0,*,757.9,20240115
2023,12,Harford,0372,Bel Air Middle,Middle,6.9,78,<= 5.0,*,<= 5.0,*,1131.3,20240115
2023,12,Harford,0373,Bel Air High,High,7.0,103,<= 5.0,*,5.4,79,1470.3,20240115
2023,12,Harford,0374,Southampton Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0382,Fallston High,High,5.2,54,<= 5.0,*,<= 5.0,*,1039.1,20240115
2023,12,Harford,0385,C. Milton Wright High,High,8.8,110,<= 5.0,*,5.8,73,1254.9,20240115
2023,12,Harford,0386,Fallston Middle School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0391,Harford Academy at Campus Hills,Elementary,8.7,4,<= 5.0,*,<= 5.0,*,45.9,20240115
2023,12,Harford,0391,Harford Academy at Campus Hills,Middle,13.9,3,<= 5.0,*,9.3,2,21.5,20240115
2023,12,Harford,0391,Harford Academy at Campus Hills,High,8.0,5,<= 5.0,*,6.4,4,62.5,20240115
2023,12,Harford,0391,Harford Academy at Campus Hills,All,9.2,12,<= 5.0,*,6.2,8,129.9,20240115
2023,12,Harford,0436,Jarrettsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0441,Norrisville Elementary,Elementary,5.6,12,<= 5.0,*,<= 5.0,*,214.7,20240115
2023,12,Harford,0447,North Bend Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0518,Darlington Elementary,Elementary,14.4,15,7.7,8,6.7,7,103.8,20240115
2023,12,Harford,0522,Dublin Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0544,North Harford Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0580,North Harford High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0583,North Harford Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20240115
2023,12,Harford,0632,Havre de Grace Elementary,Elementary,11.0,55,5.4,27,5.6,28,500.6,20240115
2023,12,Harford,0638,Meadowvale Elementary,Elementary,8.5,41,<= 5.0,*,<= 5.0,*,482.3,20240115
2023,12,Harford,0639,Roye-Williams Elementary,Elementary,13.0,53,<= 5.0,*,9.6,39,406.9,20240115
2023,12,Harford,0678,Havre de Grace High,High,9.1,73,<= 5.0,*,7.3,58,799.0,20240115
2023,12,Harford,0679,Havre de Grace Middle,Middle,7.7,48,<= 5.0,*,<= 5.0,*,622.2,20240115
2023,12,Harford,A,All Harford Schools,Elementary,8.5,1432,<= 5.0,*,<= 5.0,*,16769.6,20240115
2023,12,Harford,A,All Harford Schools,Middle,10.1,863,<= 5.0,*,5.6,480,8559.8,20240115
2023,12,Harford,A,All Harford Schools,High,12.0,1395,<= 5.0,*,7.7,893,11590.2,20240115
2023,12,Harford,A,All Harford Schools,All,10.0,3690,<= 5.0,*,5.9,2188,36919.6,20240115
2023,13,Howard,0080,Homewood School,Middle,>= 95.0,*,>= 95.0,*,74.9,8,10.7,20240115
2023,13,Howard,0080,Homewood School,High,>= 95.0,*,71.0,75,24.6,26,105.6,20240115
2023,13,Howard,0080,Homewood School,All,>= 95.0,*,79.1,92,29.2,34,116.3,20240115
2023,13,Howard,0101,Elkridge Elementary,Elementary,13.5,103,6.4,49,7.1,54,761.4,20240115
2023,13,Howard,0103,Deep Run Elementary,Elementary,13.3,87,5.5,36,7.8,51,654.9,20240115
2023,13,Howard,0104,Mayfield Woods Middle,Middle,10.6,75,<= 5.0,*,7.5,53,707.2,20240115
2023,13,Howard,0105,Rockburn Elementary,Elementary,9.8,59,<= 5.0,*,5.3,32,600.2,20240115
