Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2021,07,Cecil,0607,Rising Sun Elementary,Elementary,92.6,53844.0,58168.0,46.7,223,17.2,82,478,144,605,23.8,20220125
2021,07,Cecil,0701,Perryville Middle,Middle,93.9,66178.0,70472.0,52.6,306,18.2,106,582,125,611,20.5,20220125
2021,07,Cecil,0703,Perryville Elementary,Elementary,89.5,28761.5,32140.0,45.8,119,25.4,66,260,109,351,31.1,20220125
2021,07,Cecil,0704,Bainbridge Elementary,Elementary,87.1,21590.5,24792.0,36.8,75,34.8,71,204,109,258,42.2,20220125
2021,07,Cecil,0705,Perryville High,High,91.4,88814.5,97203.0,49.7,397,24.1,192,798,215,827,26.0,20220125
2021,07,Cecil,0801,Conowingo Elementary,Elementary,93.7,35618.0,38029.0,45.3,140,18.8,58,309,89,397,22.4,20220125
2021,07,Cecil,0904,Calvert Elementary,Elementary,94.5,36515.0,38642.0,60.9,195,15.0,48,320,64,401,16.0,20220125
2021,07,Cecil,0905,Rising Sun High,High,92.6,120605.5,130187.0,48.0,516,26.4,284,1074,323,1096,29.5,20220125
2021,07,Cecil,A,All Cecil Schools,Elementary,89.5,549367.5,613704.0,40.8,2063,27.0,1367,5054,1970,6359,31.0,20220125
2021,07,Cecil,A,All Cecil Schools,Middle,91.5,388229.0,424200.0,41.7,1461,25.9,906,3502,1057,3621,29.2,20220125
2021,07,Cecil,A,All Cecil Schools,High,90.3,500654.0,554584.0,44.5,2035,29.6,1353,4571,1538,4699,32.7,20220125
2021,07,Cecil,A,All Cecil Schools,All,90.3,1438250.5,1592488.0,42.3,5559,27.6,3626,13127,4565,14679,31.1,20220125
2021,08,Charles,0104,Milton M. Somers Middle School,Middle,>= 95.0,*,*,61.1,631,10.1,104,1032,137,1083,12.7,20220125
2021,08,Charles,0105,Walter J. Mitchell Elementary School,Elementary,>= 95.0,*,*,67.1,324,8.5,41,483,67,600,11.2,20220125
2021,08,Charles,0106,La Plata High School,High,91.7,127317.0,138826.0,46.4,541,19.9,232,1167,274,1204,22.8,20220125
2021,08,Charles,0108,Maurice J. McDonough High School,High,91.0,107895.5,118509.0,40.5,403,22.1,220,996,276,1036,26.6,20220125
2021,08,Charles,0109,Mary H. Matula Elementary School,Elementary,>= 95.0,*,*,61.3,268,11.2,49,437,76,533,14.3,20220125
2021,08,Charles,0302,Mt Hope/Nanjemoy Elementary School,Elementary,93.1,18102.5,19447.0,46.7,77,17.0,28,165,50,227,22.0,20220125
2021,08,Charles,0501,Dr. Thomas L. Higdon Elementary School,Elementary,94.7,33609.5,35509.0,48.2,144,11.0,33,299,57,370,15.4,20220125
2021,08,Charles,0503,Piccowaxen Middle School,Middle,94.6,49490.0,52309.0,62.3,273,14.6,64,438,79,460,17.2,20220125
2021,08,Charles,0604,Dr. Samuel A. Mudd Elementary School,Elementary,92.4,47220.5,51098.0,38.4,163,20.2,86,425,149,554,26.9,20220125
2021,08,Charles,0605,Thomas Stone High School,High,89.0,117747.5,132286.0,28.7,319,31.8,354,1112,421,1154,36.5,20220125
2021,08,Charles,0606,J. P. Ryon Elementary School,Elementary,93.4,56027.5,59956.0,43.1,216,18.4,92,501,145,610,23.8,20220125
2021,08,Charles,0608,John Hanson Middle School,Middle,94.0,95244.0,101370.0,53.6,457,17.4,148,853,176,893,19.7,20220125
2021,08,Charles,0609,Dr. James Craik Elementary School,Elementary,>= 95.0,*,*,63.4,246,7.5,29,388,50,489,10.2,20220125
2021,08,Charles,0611,Dr. Gustavus Brown Elementary,Elementary,92.6,36424.5,39330.0,39.7,131,20.6,68,330,106,396,26.8,20220125
2021,08,Charles,0612,Arthur Middleton Elementary School,Elementary,94.9,49367.0,51998.0,53.1,231,13.1,57,435,95,554,17.1,20220125
2021,08,Charles,0613,Benjamin Stoddert Middle School,Middle,93.5,93644.0,100144.0,48.2,406,18.6,157,843,194,875,22.2,20220125
2021,08,Charles,0616,Eva Turner Elementary School,Elementary,93.8,35637.5,37989.0,42.6,135,17.4,55,317,90,404,22.3,20220125
2021,08,Charles,0617,Daniel of St. Thomas Jenifer Elementary School,Elementary,93.1,51484.5,55321.0,49.2,228,17.7,82,463,145,600,24.2,20220125
2021,08,Charles,0618,William B. Wade Elementary School,Elementary,>= 95.0,*,*,56.7,283,8.6,43,499,73,626,11.7,20220125
2021,08,Charles,0619,Westlake High School,High,89.2,120789.0,135429.0,31.1,354,30.1,342,1138,408,1176,34.7,20220125
2021,08,Charles,0620,C. Paul Barnhart Elementary School,Elementary,94.4,53772.0,56970.0,54.3,260,14.0,67,479,108,588,18.4,20220125
2021,08,Charles,0621,Mattawoman Middle School,Middle,>= 95.0,*,*,61.8,628,13.4,136,1017,169,1065,15.9,20220125
2021,08,Charles,0622,Berry Elementary School,Elementary,>= 95.0,*,*,59.3,322,9.0,49,543,83,659,12.6,20220125
2021,08,Charles,0623,North Point High School,High,>= 95.0,*,*,69.7,1254,5.8,104,1800,130,1836,7.1,20220125
2021,08,Charles,0624,William A. Diggs Elementary School,Elementary,>= 95.0,*,*,74.7,452,<= 5.0,*,605,52,752,6.9,20220125
2021,08,Charles,0625,Theodore G. Davis Middle School,Middle,>= 95.0,*,*,69.9,619,7.3,65,885,82,913,9.0,20220125
2021,08,Charles,0626,Mary B. Neal Elementary School,Elementary,>= 95.0,*,*,70.7,386,<= 5.0,*,546,49,664,7.4,20220125
2021,08,Charles,0627,Billingsley Elementary School,Elementary,>= 95.0,*,*,60.1,333,7.0,39,554,71,684,10.4,20220125
2021,08,Charles,0701,Matthew Henson Middle School,Middle,>= 95.0,*,*,61.6,479,7.6,59,778,86,798,10.8,20220125
2021,08,Charles,0703,J. C. Parks Elementary School,Elementary,>= 95.0,*,*,60.3,289,5.4,26,479,41,570,7.2,20220125
2021,08,Charles,0705,General Smallwood Middle School,Middle,91.9,53510.0,58245.0,45.5,221,21.8,106,486,128,515,24.9,20220125
2021,08,Charles,0708,Robert D. Stethem Educational Center,Middle,*,*,*,*,*,*,*,*,*,*,*,20220125
2021,08,Charles,0708,Robert D. Stethem Educational Center,High,85.9,6144.5,7149.0,25.4,15,32.2,19,59,25,69,36.2,20220125
2021,08,Charles,0708,Robert D. Stethem Educational Center,All,86.3,6904.5,8002.0,24.2,16,33.3,22,66,31,78,39.7,20220125
2021,08,Charles,0710,Indian Head Elementary School,Elementary,91.3,35478.5,38875.0,41.0,132,23.0,74,322,104,397,26.2,20220125
2021,08,Charles,0801,T. C. Martin Elementary School,Elementary,>= 95.0,*,*,61.9,227,7.4,27,367,52,470,11.1,20220125
2021,08,Charles,0802,St. Charles High School,High,93.1,154558.5,165965.0,53.1,743,17.9,251,1400,298,1445,20.6,20220125
2021,08,Charles,0902,Malcolm Elementary School,Elementary,>= 95.0,*,*,66.4,217,5.5,18,327,35,414,8.5,20220125
2021,08,Charles,1001,Gale-Bailey Elementary School,Elementary,>= 95.0,*,*,57.0,154,7.4,20,270,33,344,9.6,20220125
2021,08,Charles,1002,Henry E. Lackey High School,High,88.2,106284.5,120457.0,34.1,342,31.7,318,1002,369,1056,34.9,20220125
2021,08,Charles,A,All Charles Schools,Elementary,>= 95.0,*,*,56.3,5207,11.4,1054,9243,1660,11333,14.6,20220125
2021,08,Charles,A,All Charles Schools,Middle,>= 95.0,*,*,58.5,3711,13.3,846,6341,1028,6535,15.7,20220125
2021,08,Charles,A,All Charles Schools,High,91.8,949153.0,1033394.0,45.7,3966,21.3,1844,8674,2183,8903,24.5,20220125
2021,08,Charles,A,All Charles Schools,All,94.0,2720333.5,2893482.0,53.1,12884,15.4,3744,24258,4871,26771,18.2,20220125
2021,09,Dorchester,0205,Warwick Elementary School,Elementary,>= 95.0,*,*,52.7,125,12.2,29,237,50,304,16.4,20220125
2021,09,Dorchester,0207,North Dorchester High School,High,90.3,62186.5,68855.0,45.9,266,26.3,152,579,184,603,30.5,20220125
2021,09,Dorchester,0208,North Dorchester Middle School,Middle,93.6,49315.0,52669.0,43.6,190,20.9,91,436,134,476,28.2,20220125
2021,09,Dorchester,0302,Vienna Elementary School,Elementary,93.2,13284.0,14252.0,36.8,42,16.7,19,114,31,152,20.4,20220125
2021,09,Dorchester,0508,South Dorchester School,Elementary,>= 95.0,*,*,45.8,49,7.5,8,107,18,130,13.8,20220125
2021,09,Dorchester,0508,South Dorchester School,Middle,>= 95.0,*,*,54.1,40,6.8,5,74,6,76,7.9,20220125
2021,09,Dorchester,0508,South Dorchester School,All,>= 95.0,*,*,49.2,89,7.2,13,181,24,206,11.7,20220125
2021,09,Dorchester,0707,Mace's Lane Middle School,Middle,83.4,59011.0,70768.0,20.2,121,50.3,302,600,344,632,54.4,20220125
2021,09,Dorchester,0710,Sandy Hill Elementary,Elementary,80.0,29556.5,36935.0,12.1,37,61.9,190,307,266,403,66.0,20220125
2021,09,Dorchester,0711,Maple Elementary School,Elementary,87.8,37574.0,42793.0,17.6,64,40.8,148,363,233,462,50.4,20220125
2021,09,Dorchester,0713,Cambridge-South Dorchester High School,High,81.5,74524.0,91473.0,30.9,237,45.2,347,768,388,809,48.0,20220125
2021,09,Dorchester,0716,Choptank Elementary School,Elementary,89.5,25455.0,28442.0,13.9,34,44.5,109,245,170,323,52.6,20220125
2021,09,Dorchester,1503,Hurlock Elementary School,Elementary,91.8,30202.0,32892.0,24.5,68,37.8,105,278,144,343,42.0,20220125
2021,09,Dorchester,A,All Dorchester Schools,Elementary,89.3,175187.5,196142.0,25.2,418,37.3,618,1658,877,2073,42.3,20220125
2021,09,Dorchester,A,All Dorchester Schools,Middle,88.3,116660.0,132095.0,31.5,350,35.9,399,1110,478,1174,40.7,20220125
2021,09,Dorchester,A,All Dorchester Schools,High,85.3,136710.5,160328.0,37.3,503,37.2,502,1350,567,1406,40.3,20220125
2021,09,Dorchester,A,All Dorchester Schools,All,87.7,428558.0,488565.0,30.9,1271,36.9,1519,4118,1922,4653,41.3,20220125
2021,10,Frederick,0108,Carroll Manor Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,431,*,*,<= 5.0,20220125
2021,10,Frederick,0109,Tuscarora Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,561,*,*,<= 5.0,20220125
2021,10,Frederick,0201,Parkway Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,179,*,*,<= 5.0,20220125
2021,10,Frederick,0204,Lincoln Elementary,Elementary,>= 95.0,*,*,87.5,393,<= 5.0,*,449,30,563,5.3,20220125
2021,10,Frederick,0208,Heather Ridge,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,15,*,*,<= 5.0,20220125
2021,10,Frederick,0208,Heather Ridge,High,>= 95.0,*,*,89.3,25,<= 5.0,*,28,*,*,<= 5.0,20220125
2021,10,Frederick,0208,Heather Ridge,All,>= 95.0,*,*,93.0,40,<= 5.0,*,43,*,*,<= 5.0,20220125
2021,10,Frederick,0209,Frederick High,High,>= 95.0,*,*,73.4,1124,12.9,198,1531,249,1616,15.4,20220125
2021,10,Frederick,0210,North Frederick Elementary,Elementary,>= 95.0,*,*,83.9,386,6.1,28,460,37,563,6.6,20220125
2021,10,Frederick,0211,West Frederick Middle,Middle,>= 95.0,*,*,92.5,854,<= 5.0,*,923,*,*,<= 5.0,20220125
2021,10,Frederick,0213,Gov. Thomas Johnson High,High,>= 95.0,*,*,76.9,1334,10.1,175,1734,242,1808,13.4,20220125
2021,10,Frederick,0219,Monocacy Middle,Middle,>= 95.0,*,*,90.4,879,<= 5.0,*,972,*,*,<= 5.0,20220125
2021,10,Frederick,0222,Monocacy Elementary,Elementary,>= 95.0,*,*,91.4,385,<= 5.0,*,421,*,*,<= 5.0,20220125
2021,10,Frederick,0223,Ballenger Creek Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,490,*,*,<= 5.0,20220125
2021,10,Frederick,0225,Gov. Thomas Johnson Middle,Middle,>= 95.0,*,*,87.5,496,<= 5.0,*,567,*,*,<= 5.0,20220125
2021,10,Frederick,0226,Monocacy Valley Montessori,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,150,*,*,<= 5.0,20220125
2021,10,Frederick,0226,Monocacy Valley Montessori,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,89,*,*,<= 5.0,20220125
2021,10,Frederick,0226,Monocacy Valley Montessori,All,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,239,*,*,<= 5.0,20220125
2021,10,Frederick,0227,Crestwood Middle,Middle,>= 95.0,*,*,94.2,618,<= 5.0,*,656,*,*,<= 5.0,20220125
2021,10,Frederick,0228,Carroll Creek Montessori Public Charter,Elementary,>= 95.0,*,*,85.9,128,<= 5.0,*,149,*,*,<= 5.0,20220125
2021,10,Frederick,0228,Carroll Creek Montessori Public Charter,Middle,>= 95.0,*,*,81.1,73,<= 5.0,*,90,*,*,<= 5.0,20220125
2021,10,Frederick,0228,Carroll Creek Montessori Public Charter,All,>= 95.0,*,*,84.1,201,<= 5.0,*,239,*,*,<= 5.0,20220125
2021,10,Frederick,0303,Middletown Elementary,Elementary,>= 95.0,*,*,90.7,371,<= 5.0,*,409,*,*,<= 5.0,20220125
2021,10,Frederick,0311,Middletown Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,787,*,*,<= 5.0,20220125
2021,10,Frederick,0313,Middletown High,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,1137,*,*,<= 5.0,20220125
2021,10,Frederick,0314,Middletown Primary,Elementary,>= 95.0,*,*,94.1,255,<= 5.0,*,271,*,*,<= 5.0,20220125
2021,10,Frederick,0503,Emmitsburg Elementary,Elementary,>= 95.0,*,*,91.7,144,<= 5.0,*,157,*,*,<= 5.0,20220125
2021,10,Frederick,0603,Wolfsville Elementary,Elementary,>= 95.0,*,*,94.1,95,<= 5.0,*,101,*,*,<= 5.0,20220125
2021,10,Frederick,0702,Urbana Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,541,*,*,<= 5.0,20220125
2021,10,Frederick,0713,Urbana High,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,1912,*,*,<= 5.0,20220125
2021,10,Frederick,0714,Windsor Knolls Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,715,*,*,<= 5.0,20220125
2021,10,Frederick,0715,Centerville Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,387,*,*,<= 5.0,20220125
2021,10,Frederick,0716,Urbana Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,970,*,*,<= 5.0,20220125
2021,10,Frederick,0717,Sugarloaf Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,555,*,*,<= 5.0,20220125
2021,10,Frederick,0801,Liberty Elementary,Elementary,>= 95.0,*,*,94.7,179,<= 5.0,*,189,*,*,<= 5.0,20220125
2021,10,Frederick,0903,New Market Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,507,*,*,<= 5.0,20220125
2021,10,Frederick,0912,Linganore High,High,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,1395,*,*,<= 5.0,20220125
2021,10,Frederick,0913,Green Valley Elementary,Elementary,>= 95.0,*,*,94.8,435,<= 5.0,*,459,*,*,<= 5.0,20220125
2021,10,Frederick,0914,New Market Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,643,*,*,<= 5.0,20220125
2021,10,Frederick,0915,Kemptown Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,297,*,*,<= 5.0,20220125
2021,10,Frederick,0916,Spring Ridge Elementary,Elementary,>= 95.0,*,*,94.0,315,<= 5.0,*,335,*,*,<= 5.0,20220125
2021,10,Frederick,0917,Deer Crossing Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,696,*,*,<= 5.0,20220125
2021,10,Frederick,0918,Oakdale Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,902,*,*,<= 5.0,20220125
2021,10,Frederick,0919,Oakdale Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,787,*,*,<= 5.0,20220125
2021,10,Frederick,0920,Oakdale High,High,>= 95.0,*,*,94.4,1280,<= 5.0,*,1356,*,*,<= 5.0,20220125
2021,10,Frederick,1001,Sabillasville Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,52,*,*,<= 5.0,20220125
2021,10,Frederick,1105,New Midway/Woodsboro Elementary,Elementary,>= 95.0,*,*,90.2,211,<= 5.0,*,234,*,*,<= 5.0,20220125
2021,10,Frederick,1301,Frederick Classical Charter,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,209,*,*,<= 5.0,20220125
2021,10,Frederick,1301,Frederick Classical Charter,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,124,*,*,<= 5.0,20220125
2021,10,Frederick,1301,Frederick Classical Charter,All,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,333,*,*,<= 5.0,20220125
2021,10,Frederick,1406,Valley Elementary,Elementary,>= 95.0,*,*,93.8,363,<= 5.0,*,387,*,*,<= 5.0,20220125
2021,10,Frederick,1503,Thurmont Elementary,Elementary,>= 95.0,*,*,92.6,264,<= 5.0,*,285,*,*,<= 5.0,20220125
2021,10,Frederick,1509,Catoctin High,High,>= 95.0,*,*,88.5,629,<= 5.0,*,711,43,736,5.8,20220125
2021,10,Frederick,1510,Thurmont Middle,Middle,>= 95.0,*,*,94.3,530,<= 5.0,*,562,*,*,<= 5.0,20220125
2021,10,Frederick,1511,Thurmont Primary,Elementary,>= 95.0,*,*,90.7,156,<= 5.0,*,172,*,*,<= 5.0,20220125
2021,10,Frederick,1604,Myersville Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,307,*,*,<= 5.0,20220125
2021,10,Frederick,1801,Twin Ridge Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,474,*,*,<= 5.0,20220125
2021,10,Frederick,2001,Lewistown Elementary,Elementary,>= 95.0,*,*,86.4,102,<= 5.0,*,118,*,*,<= 5.0,20220125
2021,10,Frederick,2103,Yellow Springs Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,425,*,*,<= 5.0,20220125
2021,10,Frederick,2107,Whittier Elementary,Elementary,>= 95.0,*,*,90.6,453,<= 5.0,*,500,*,*,<= 5.0,20220125
2021,10,Frederick,2302,Hillcrest Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,475,*,*,<= 5.0,20220125
2021,10,Frederick,2305,Ballenger Creek Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,795,*,*,<= 5.0,20220125
2021,10,Frederick,2306,Orchard Grove Elementary,Elementary,>= 95.0,*,*,92.1,420,<= 5.0,*,456,*,*,<= 5.0,20220125
2021,10,Frederick,2307,Tuscarora High,High,>= 95.0,*,*,91.0,1488,<= 5.0,*,1636,*,*,<= 5.0,20220125
2021,10,Frederick,2308,Butterfly Ridge Elementary,Elementary,>= 95.0,*,*,94.0,451,<= 5.0,*,480,*,*,<= 5.0,20220125
2021,10,Frederick,2403,Waverley Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,362,*,*,<= 5.0,20220125
2021,10,Frederick,2404,Rock Creek,Elementary,90.0,1731.0,1923.0,31.3,5,25.0,4,16,5,21,23.8,20220125
2021,10,Frederick,2404,Rock Creek,Middle,77.3,1294.0,1674.0,35.7,5,35.7,5,14,7,17,41.2,20220125
2021,10,Frederick,2404,Rock Creek,High,89.3,3758.0,4210.0,52.8,19,30.6,11,36,13,36,36.1,20220125
2021,10,Frederick,2404,Rock Creek,All,86.9,6783.0,7807.0,43.9,29,30.3,20,66,25,74,33.8,20220125
2021,10,Frederick,2503,Brunswick High,High,>= 95.0,*,*,89.2,708,<= 5.0,*,794,*,*,<= 5.0,20220125
2021,10,Frederick,2504,Brunswick Elementary,Elementary,>= 95.0,*,*,94.5,519,<= 5.0,*,549,*,*,<= 5.0,20220125
2021,10,Frederick,2525,Brunswick Middle,Middle,>= 95.0,*,*,93.9,574,<= 5.0,*,611,*,*,<= 5.0,20220125
2021,10,Frederick,2606,Walkersville Middle,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,837,*,*,<= 5.0,20220125
2021,10,Frederick,2607,Walkersville Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,516,*,*,<= 5.0,20220125
2021,10,Frederick,2610,Walkersville High,High,>= 95.0,*,*,90.3,1086,<= 5.0,*,1203,*,*,<= 5.0,20220125
2021,10,Frederick,2611,Glade Elementary,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,426,*,*,<= 5.0,20220125
2021,10,Frederick,A,All Frederick Schools,Elementary,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,15443,*,*,<= 5.0,20220125
2021,10,Frederick,A,All Frederick Schools,Middle,>= 95.0,*,*,>= 95.0,*,<= 5.0,*,10286,*,*,<= 5.0,20220125
2021,10,Frederick,A,All Frederick Schools,High,>= 95.0,*,*,89.7,12096,<= 5.0,*,13484,726,13825,5.3,20220125
2021,10,Frederick,A,All Frederick Schools,All,>= 95.0,*,*,93.6,36716,<= 5.0,*,39213,*,*,<= 5.0,20220125
2021,11,Garrett,1202,Friendsville Elementary,Elementary,92.8,11899.0,12820.0,48.6,52,18.7,20,107,24,130,18.5,20220125
2021,11,Garrett,1301,Grantsville Elementary,Elementary,>= 95.0,*,*,69.4,86,<= 5.0,*,124,17,162,10.5,20220125
2021,11,Garrett,1408,Crellin Elementary,Elementary,>= 95.0,*,*,56.3,58,10.7,11,103,21,131,16.0,20220125
2021,11,Garrett,1501,Accident Elementary,Elementary,>= 95.0,*,*,71.4,132,5.9,11,185,20,242,8.3,20220125
2021,11,Garrett,1707,Broad Ford Elementary,Elementary,>= 95.0,*,*,56.9,235,11.1,46,413,82,510,16.1,20220125
2021,11,Garrett,1710,Yough Glades Elementary,Elementary,>= 95.0,*,*,57.0,118,10.1,21,207,34,261,13.0,20220125
2021,11,Garrett,1812,Swan Meadow School,Elementary,>= 95.0,*,*,70.6,12,5.9,1,17,2,32,6.3,20220125
2021,11,Garrett,1812,Swan Meadow School,Middle,>= 95.0,*,*,*,*,*,*,*,1,15,6.7,20220125
2021,11,Garrett,1812,Swan Meadow School,All,>= 95.0,*,*,60.0,15,<= 5.0,*,25,3,47,6.4,20220125
2021,11,Garrett,1904,Route 40 Elementary,Elementary,>= 95.0,*,*,78.0,64,<= 5.0,*,82,*,*,<= 5.0,20220125
2021,11,Garrett,2511,Northern Middle School,Middle,>= 95.0,*,*,59.3,210,10.5,37,354,52,362,14.4,20220125
2021,11,Garrett,2708,Southern Middle School,Middle,94.8,53374.0,56306.0,50.6,235,17.7,82,464,97,478,20.3,20220125
2021,11,Garrett,3512,Northern Garrett High School,High,90.2,49541.0,54936.0,35.1,158,23.8,107,450,124,461,26.9,20220125
2021,11,Garrett,3709,Southern Garrett High School,High,87.8,71063.5,80949.0,26.9,179,37.2,248,666,294,685,42.9,20220125
2021,11,Garrett,A,All Garrett Schools,Elementary,>= 95.0,*,*,61.1,756,9.6,119,1238,197,1558,12.6,20220125
2021,11,Garrett,A,All Garrett Schools,Middle,>= 95.0,*,*,54.2,448,14.5,120,826,149,853,17.5,20220125
2021,11,Garrett,A,All Garrett Schools,High,88.8,120604.5,135885.0,30.2,337,31.8,355,1116,417,1145,36.4,20220125
2021,11,Garrett,A,All Garrett Schools,All,93.4,361276.0,386868.0,48.5,1541,18.7,594,3180,763,3556,21.5,20220125
2021,12,Harford,0113,William S. James Elementary,Elementary,>= 95.0,*,*,60.8,242,6.5,26,398,39,496,7.9,20220125
2021,12,Harford,0115,Edgewood Elementary,Elementary,88.5,24156.0,27294.0,20.3,48,30.9,73,236,114,306,37.3,20220125
2021,12,Harford,0120,Deerfield Elementary,Elementary,90.9,58613.5,64464.0,38.7,214,21.7,120,553,180,703,25.6,20220125
2021,12,Harford,0121,Emmorton Elementary,Elementary,>= 95.0,*,*,56.8,274,5.6,27,482,45,583,7.7,20220125
2021,12,Harford,0123,Abingdon Elementary,Elementary,94.0,54027.0,57470.0,44.2,219,14.7,73,496,130,643,20.2,20220125
2021,12,Harford,0125,Church Creek Elementary,Elementary,94.5,57125.0,60463.0,49.5,257,9.8,51,519,103,671,15.4,20220125
2021,12,Harford,0131,Magnolia Elementary,Elementary,87.6,40136.0,45811.0,22.5,89,35.9,142,395,220,497,44.3,20220125
2021,12,Harford,0137,Joppatowne Elementary,Elementary,92.5,46401.5,50189.0,40.6,175,17.4,75,431,122,548,22.3,20220125
2021,12,Harford,0140,William Paca/Old Post Road Elementary,Elementary,87.1,62310.5,71524.0,24.5,151,37.2,229,616,352,829,42.5,20220125
2021,12,Harford,0143,Riverside Elementary,Elementary,93.6,37710.0,40309.0,38.9,136,15.1,53,350,85,438,19.4,20220125
2021,12,Harford,0176,Edgewood High,High,90.8,150337.5,165489.0,34.5,481,24.0,335,1394,446,1456,30.6,20220125
2021,12,Harford,0177,Edgewood Middle,Middle,91.2,126305.0,138474.0,35.4,415,22.5,263,1171,323,1222,26.4,20220125
2021,12,Harford,0181,Joppatowne High,High,89.5,81891.5,91458.0,28.9,222,27.6,212,769,267,804,33.2,20220125
2021,12,Harford,0184,Magnolia Middle,Middle,92.0,87119.0,94702.0,44.0,351,17.3,138,797,188,843,22.3,20220125
2021,12,Harford,0187,Patterson Mill High School,High,>= 95.0,*,*,51.6,424,11.7,96,821,128,845,15.1,20220125
2021,12,Harford,0188,Patterson Mill Middle School,Middle,>= 95.0,*,*,55.7,410,8.7,64,736,92,757,12.2,20220125
2021,12,Harford,0211,G. Lisby Elementary at Hillsdale,Elementary,90.3,35896.5,39766.0,35.4,123,25.6,89,347,145,440,33.0,20220125
2021,12,Harford,0212,Bakerfield Elementary,Elementary,94.3,31387.0,33293.0,51.6,148,11.8,34,287,71,382,18.6,20220125
2021,12,Harford,0230,Halls Cross Roads Elementary,Elementary,88.8,34174.5,38504.0,22.5,74,30.7,101,329,154,421,36.6,20220125
2021,12,Harford,0265,Aberdeen Middle,Middle,>= 95.0,*,*,63.5,770,7.9,96,1213,132,1262,10.5,20220125
2021,12,Harford,0270,Aberdeen High,High,92.9,155912.0,167868.0,43.1,609,15.8,223,1414,311,1485,20.9,20220125
2021,12,Harford,0292,Center for Educational Opportunity,Middle,84.9,3664.5,4318.0,21.6,8,43.2,16,37,24,48,50.0,20220125
2021,12,Harford,0292,Center for Educational Opportunity,High,78.7,10727.0,13636.0,12.4,15,57.0,69,121,101,145,69.7,20220125
2021,12,Harford,0292,Center for Educational Opportunity,All,80.2,14391.5,17954.0,14.6,23,53.8,85,158,125,193,64.8,20220125
2021,12,Harford,0304,Harford Technical High,High,>= 95.0,*,*,79.9,786,<= 5.0,*,984,*,*,<= 5.0,20220125
2021,12,Harford,0314,Bel Air Elementary,Elementary,>= 95.0,*,*,73.1,286,<= 5.0,*,391,*,*,<= 5.0,20220125
2021,12,Harford,0316,Churchville Elementary,Elementary,>= 95.0,*,*,58.4,167,5.6,16,286,24,350,6.9,20220125
2021,12,Harford,0326,Forest Hill Elementary,Elementary,>= 95.0,*,*,66.2,255,<= 5.0,*,385,*,*,<= 5.0,20220125
2021,12,Harford,0327,Fountain Green Elementary,Elementary,>= 95.0,*,*,65.2,255,5.4,21,391,31,479,6.5,20220125
