Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2022,01,Allegany,0301,Flintstone Elementary,Elementary,8.4,16,<= 5.0,*,6.9,13,189.5,20221114
2022,01,Allegany,0401,South Penn Elementary,Elementary,11.8,50,<= 5.0,*,8.7,37,423.4,20221114
2022,01,Allegany,0402,John Humbird Elementary,Elementary,16.0,32,6.5,13,9.5,19,200.3,20221114
2022,01,Allegany,0405,Fort Hill High,High,16.1,104,<= 5.0,*,12.7,82,646.1,20221114
2022,01,Allegany,0406,Washington Middle,Middle,13.1,78,<= 5.0,*,8.7,52,595.9,20221114
2022,01,Allegany,0502,Northeast Elementary,Elementary,10.3,26,<= 5.0,*,6.7,17,252.6,20221114
2022,01,Allegany,0504,Braddock Middle,Middle,12.7,77,<= 5.0,*,8.7,53,606.7,20221114
2022,01,Allegany,0601,Center for Career & Technical Education,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,01,Allegany,0603,West Side Elementary,Elementary,11.1,31,<= 5.0,*,9.3,26,279.2,20221114
2022,01,Allegany,0606,Allegany High,High,14.8,107,<= 5.0,*,12.0,87,724.6,20221114
2022,01,Allegany,0701,Cresaptown Elementary,Elementary,14.1,37,5.7,15,8.4,22,261.8,20221114
2022,01,Allegany,0702,Bel Air Elementary,Elementary,12.5,24,<= 5.0,*,9.4,18,192.2,20221114
2022,01,Allegany,0801,Westernport Elementary,Elementary,11.7,28,<= 5.0,*,9.6,23,239.1,20221114
2022,01,Allegany,0802,Westmar Middle,Middle,10.4,24,<= 5.0,*,7.8,18,230.9,20221114
2022,01,Allegany,1001,George's Creek Elementary,Elementary,10.2,23,<= 5.0,*,6.6,15,226.1,20221114
2022,01,Allegany,1101,Frost Elementary,Elementary,13.0,23,9.6,17,<= 5.0,*,177.6,20221114
2022,01,Allegany,1301,Mount Savage Middle,Middle,9.7,39,<= 5.0,*,7.0,28,401.2,20221114
2022,01,Allegany,1302,Mt. Savage Elementary,Elementary,9.9,18,<= 5.0,*,5.5,10,181.9,20221114
2022,01,Allegany,2404,Mountain Ridge High School,High,11.5,85,<= 5.0,*,9.2,68,740.2,20221114
2022,01,Allegany,2801,Beall Elementary,Elementary,14.2,57,<= 5.0,*,9.2,37,401.1,20221114
2022,01,Allegany,2901,Cash Valley Elementary,Elementary,14.7,35,7.1,17,7.6,18,238.3,20221114
2022,01,Allegany,2902,Parkside Elementary,Elementary,16.2,31,<= 5.0,*,11.5,22,191.4,20221114
2022,01,Allegany,A,All Allegany Schools,Elementary,12.5,431,<= 5.0,*,8.2,283,3454.5,20221114
2022,01,Allegany,A,All Allegany Schools,Middle,11.9,218,<= 5.0,*,8.2,151,1834.6,20221114
2022,01,Allegany,A,All Allegany Schools,High,13.1,307,<= 5.0,*,10.6,248,2348.2,20221114
2022,01,Allegany,A,All Allegany Schools,All,12.5,956,<= 5.0,*,8.9,682,7637.3,20221114
2022,02,Anne Arundel,1023,Brooklyn Park Middle,Middle,11.2,92,<= 5.0,*,7.5,62,823.3,20221114
2022,02,Anne Arundel,1033,Glen Burnie High,High,14.0,306,<= 5.0,*,9.0,197,2184.6,20221114
2022,02,Anne Arundel,1043,Corkran Middle School,Middle,14.9,96,7.0,45,7.9,51,644.5,20221114
2022,02,Anne Arundel,1053,Lindale Middle,Middle,11.6,136,<= 5.0,*,7.2,85,1175.0,20221114
2022,02,Anne Arundel,1063,Marley Middle,Middle,15.8,150,7.7,73,8.1,77,951.9,20221114
2022,02,Anne Arundel,1082,Belle Grove Elementary,Elementary,12.6,35,5.4,15,7.2,20,277.8,20221114
2022,02,Anne Arundel,1092,Brooklyn Park Elementary,Elementary,10.4,45,<= 5.0,*,6.7,29,432.9,20221114
2022,02,Anne Arundel,1112,George T. Cromwell Elementary,Elementary,14.5,47,7.4,24,7.1,23,323.2,20221114
2022,02,Anne Arundel,1122,Freetown Elementary,Elementary,13.7,65,8.2,39,5.5,26,474.1,20221114
2022,02,Anne Arundel,1132,Glendale Elementary,Elementary,18.1,68,7.2,27,10.9,41,375.1,20221114
2022,02,Anne Arundel,1142,Hilltop Elementary,Elementary,21.1,108,10.5,54,10.5,54,512.7,20221114
2022,02,Anne Arundel,1152,Linthicum Elementary,Elementary,14.9,64,6.3,27,8.6,37,428.6,20221114
2022,02,Anne Arundel,1162,Marley Elementary,Elementary,14.9,107,5.3,38,9.6,69,720.2,20221114
2022,02,Anne Arundel,1172,North Glen Elementary,Elementary,11.6,30,5.8,15,5.8,15,258.1,20221114
2022,02,Anne Arundel,1182,Oakwood Elementary,Elementary,16.1,48,7.4,22,8.7,26,298.2,20221114
2022,02,Anne Arundel,1192,Overlook Elementary,Elementary,12.5,38,6.2,19,6.2,19,304.7,20221114
2022,02,Anne Arundel,1202,Park Elementary,Elementary,19.4,95,6.9,34,12.5,61,489.2,20221114
2022,02,Anne Arundel,1212,Point Pleasant Elementary,Elementary,15.9,68,8.9,38,7.0,30,428.9,20221114
2022,02,Anne Arundel,1232,Quarterfield Elementary,Elementary,17.1,66,7.2,28,9.8,38,386.4,20221114
2022,02,Anne Arundel,1242,Richard Henry Lee Elementary,Elementary,14.0,68,6.0,29,8.0,39,485.0,20221114
2022,02,Anne Arundel,1262,Woodside Elementary,Elementary,9.1,29,<= 5.0,*,<= 5.0,*,319.6,20221114
2022,02,Anne Arundel,1274,Marley Glen School,Elementary,15.0,7,10.7,5,<= 5.0,*,46.8,20221114
2022,02,Anne Arundel,1274,Marley Glen School,Middle,18.4,2,9.2,1,9.2,1,10.9,20221114
2022,02,Anne Arundel,1274,Marley Glen School,High,13.0,2,<= 5.0,*,13.0,2,15.4,20221114
2022,02,Anne Arundel,1274,Marley Glen School,All,15.1,11,8.2,6,6.8,5,73.0,20221114
2022,02,Anne Arundel,1323,North County High,High,13.4,324,<= 5.0,*,9.7,235,2412.3,20221114
2022,02,Anne Arundel,2013,Severna Park High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2023,Northeast High,High,9.3,127,<= 5.0,*,6.2,85,1372.7,20221114
2022,02,Anne Arundel,2033,Northeast Middle,Middle,12.7,108,5.1,43,7.7,65,847.7,20221114
2022,02,Anne Arundel,2043,Severna Park Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2052,Arnold Elementary,Elementary,10.5,55,<= 5.0,*,6.5,34,522.4,20221114
2022,02,Anne Arundel,2062,Belvedere Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2072,Benfield Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2082,Bodkin Elementary,Elementary,5.4,27,<= 5.0,*,<= 5.0,*,496.6,20221114
2022,02,Anne Arundel,2092,Cape St. Claire Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2102,Folger Mckinsey Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2112,Fort Smallwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2132,High Point Elementary,Elementary,11.4,71,5.8,36,5.6,35,625.4,20221114
2022,02,Anne Arundel,2142,Jacobsville Elementary,Elementary,7.1,37,<= 5.0,*,<= 5.0,*,520.1,20221114
2022,02,Anne Arundel,2152,Jones Elementary,Elementary,5.1,15,<= 5.0,*,<= 5.0,*,291.8,20221114
2022,02,Anne Arundel,2162,Lake Shore Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2172,Oak Hill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2182,Pasadena Elementary,Elementary,10.0,33,<= 5.0,*,6.3,21,331.6,20221114
2022,02,Anne Arundel,2192,Riviera Beach Elementary,Elementary,6.2,15,<= 5.0,*,<= 5.0,*,240.7,20221114
2022,02,Anne Arundel,2202,Severna Park Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2212,Solley Elementary,Elementary,9.7,66,<= 5.0,*,5.6,38,677.6,20221114
2022,02,Anne Arundel,2222,Sunset Elementary,Elementary,9.4,36,<= 5.0,*,<= 5.0,*,382.5,20221114
2022,02,Anne Arundel,2233,Anne Arundel Evening High,High,>= 95.0,*,68.7,162,43.7,103,235.7,20221114
2022,02,Anne Arundel,2243,Magothy River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2273,Chesapeake High,High,7.6,109,<= 5.0,*,5.3,76,1426.8,20221114
2022,02,Anne Arundel,2322,Broadneck Elementary,Elementary,6.4,44,<= 5.0,*,<= 5.0,*,688.4,20221114
2022,02,Anne Arundel,2363,Broadneck High,High,5.8,126,<= 5.0,*,<= 5.0,*,2183.1,20221114
2022,02,Anne Arundel,2372,Windsor Farm Elementary,Elementary,5.1,25,<= 5.0,*,<= 5.0,*,494.0,20221114
2022,02,Anne Arundel,2413,Severn River Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,2423,Chesapeake Bay Middle,Middle,6.5,72,<= 5.0,*,<= 5.0,*,1116.2,20221114
2022,02,Anne Arundel,2432,Shipley's Choice Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3013,Arundel High,High,5.2,90,<= 5.0,*,<= 5.0,*,1733.5,20221114
2022,02,Anne Arundel,3023,Arundel Middle,Middle,9.3,113,<= 5.0,*,<= 5.0,*,1217.1,20221114
2022,02,Anne Arundel,3033,MacArthur Middle,Middle,25.6,223,8.1,71,17.4,152,872.4,20221114
2022,02,Anne Arundel,3062,Brock Bridge Elementary,Elementary,17.7,84,8.8,42,8.8,42,475.9,20221114
2022,02,Anne Arundel,3063,Crofton High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3072,Crofton Elementary,Elementary,5.4,34,<= 5.0,*,<= 5.0,*,635.0,20221114
2022,02,Anne Arundel,3082,Crofton Woods Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3092,Seven Oaks Elementary,Elementary,21.1,94,8.1,36,13.0,58,446.1,20221114
2022,02,Anne Arundel,3102,Hebron - Harman Elementary,Elementary,16.0,106,9.2,61,6.8,45,663.0,20221114
2022,02,Anne Arundel,3112,Jessup Elementary,Elementary,10.0,50,<= 5.0,*,5.6,28,501.4,20221114
2022,02,Anne Arundel,3122,Manor View Elementary,Elementary,26.4,66,<= 5.0,*,23.6,59,249.8,20221114
2022,02,Anne Arundel,3132,Maryland City Elementary,Elementary,19.1,72,7.9,30,11.1,42,377.5,20221114
2022,02,Anne Arundel,3142,Meade Heights Elementary,Elementary,20.1,65,7.1,23,13.0,42,323.3,20221114
2022,02,Anne Arundel,3152,Van Bokkelen Elementary,Elementary,26.5,91,11.4,39,15.2,52,343.2,20221114
2022,02,Anne Arundel,3162,Millersville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3172,Odenton Elementary,Elementary,13.1,68,5.8,30,7.3,38,517.2,20221114
2022,02,Anne Arundel,3182,Pershing Hill Elementary,Elementary,26.1,125,<= 5.0,*,22.5,108,479.0,20221114
2022,02,Anne Arundel,3192,Ridgeway Elementary,Elementary,11.9,69,6.2,36,5.7,33,578.7,20221114
2022,02,Anne Arundel,3202,Severn Elementary,Elementary,12.9,66,6.4,33,6.4,33,511.7,20221114
2022,02,Anne Arundel,3212,South Shore Elementary,Elementary,6.0,18,<= 5.0,*,<= 5.0,*,300.1,20221114
2022,02,Anne Arundel,3222,Waugh Chapel Elementary,Elementary,9.1,51,<= 5.0,*,<= 5.0,*,562.8,20221114
2022,02,Anne Arundel,3242,Piney Orchard Elementary,Elementary,8.6,82,<= 5.0,*,5.1,49,954.4,20221114
2022,02,Anne Arundel,3263,Crofton Middle,Middle,5.3,69,<= 5.0,*,<= 5.0,*,1303.5,20221114
2022,02,Anne Arundel,3272,Four Seasons Elementary,Elementary,7.6,46,<= 5.0,*,5.3,32,609.2,20221114
2022,02,Anne Arundel,3282,Nantucket Elementary,Elementary,6.4,43,<= 5.0,*,<= 5.0,*,671.4,20221114
2022,02,Anne Arundel,3323,Meade High,High,17.5,377,5.9,126,11.7,251,2153.2,20221114
2022,02,Anne Arundel,3333,Old Mill Middle North,Middle,14.2,140,5.7,56,8.5,84,988.5,20221114
2022,02,Anne Arundel,3343,Old Mill Middle South,Middle,7.9,75,<= 5.0,*,5.3,51,953.6,20221114
2022,02,Anne Arundel,3353,Old Mill High,High,9.2,220,<= 5.0,*,6.5,154,2380.3,20221114
2022,02,Anne Arundel,3362,Crofton Meadows Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3372,Glen Burnie Park Elementary,Elementary,15.6,69,<= 5.0,*,11.3,50,443.6,20221114
2022,02,Anne Arundel,3382,Southgate Elementary,Elementary,15.8,107,6.0,41,9.7,66,678.1,20221114
2022,02,Anne Arundel,3392,Rippling Woods Elementary,Elementary,15.0,73,7.2,35,7.8,38,487.7,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,Elementary,24.5,16,13.8,9,10.7,7,65.2,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,Middle,17.5,4,<= 5.0,*,13.1,3,22.9,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,3414,Ruth Parker Eason School,All,18.8,21,9.0,10,9.9,11,111.4,20221114
2022,02,Anne Arundel,3423,Meade Middle,Middle,20.2,171,9.8,83,10.4,88,847.5,20221114
2022,02,Anne Arundel,4013,Annapolis High,High,12.3,262,<= 5.0,*,9.8,209,2129.4,20221114
2022,02,Anne Arundel,4023,Southern High,High,6.4,66,<= 5.0,*,<= 5.0,*,1037.1,20221114
2022,02,Anne Arundel,4033,Annapolis Middle,Middle,13.6,130,<= 5.0,*,9.4,90,952.4,20221114
2022,02,Anne Arundel,4043,Wiley H. Bates Middle,Middle,8.7,61,<= 5.0,*,6.6,46,701.1,20221114
2022,02,Anne Arundel,4053,Southern Middle,Middle,8.3,64,<= 5.0,*,<= 5.0,*,772.6,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,Elementary,10.9,18,<= 5.0,*,10.3,17,164.5,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,Middle,8.4,17,<= 5.0,*,7.9,16,202.5,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,High,10.3,18,<= 5.0,*,9.7,17,175.6,20221114
2022,02,Anne Arundel,4054,AACPS Virtual Academy,All,9.8,53,<= 5.0,*,9.2,50,542.6,20221114
2022,02,Anne Arundel,4064,Mary Moss at Adams Academy,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,Elementary,*,*,*,*,*,*,*,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,Middle,44.2,12,29.4,8,14.7,4,27.2,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,High,74.6,72,46.7,45,28.0,27,96.5,20221114
2022,02,Anne Arundel,4074,Phoenix Academy,All,65.2,87,40.4,54,24.7,33,133.5,20221114
2022,02,Anne Arundel,4092,Annapolis Elementary,Elementary,16.1,25,5.8,9,10.3,16,155.1,20221114
2022,02,Anne Arundel,4112,Central Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4122,Davidsonville Elementary,Elementary,5.1,31,<= 5.0,*,<= 5.0,*,608.3,20221114
2022,02,Anne Arundel,4132,Deale Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4142,Eastport Elementary,Elementary,14.2,36,5.1,13,9.1,23,253.1,20221114
2022,02,Anne Arundel,4152,Edgewater Elementary,Elementary,6.2,35,<= 5.0,*,<= 5.0,*,567.9,20221114
2022,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,16.8,37,7.2,16,9.5,21,220.7,20221114
2022,02,Anne Arundel,4182,Germantown Elementary,Elementary,8.9,40,<= 5.0,*,<= 5.0,*,450.9,20221114
2022,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,9.4,34,<= 5.0,*,6.4,23,359.8,20221114
2022,02,Anne Arundel,4202,Lothian Elementary,Elementary,9.7,42,<= 5.0,*,<= 5.0,*,433.7,20221114
2022,02,Anne Arundel,4212,Mayo Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,14.5,74,7.0,36,7.4,38,512.0,20221114
2022,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,10.6,38,<= 5.0,*,6.7,24,360.1,20221114
2022,02,Anne Arundel,4242,Shady Side Elementary,Elementary,6.9,27,<= 5.0,*,5.1,20,389.8,20221114
2022,02,Anne Arundel,4252,Traceys Elementary,Elementary,10.6,45,<= 5.0,*,5.7,24,423.4,20221114
2022,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,14.1,54,<= 5.0,*,9.9,38,383.5,20221114
2022,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,6.5,15,<= 5.0,*,<= 5.0,*,230.2,20221114
2022,02,Anne Arundel,4283,Central Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4293,South River High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4304,Central Special School,Elementary,31.0,12,18.1,7,12.9,5,38.7,20221114
2022,02,Anne Arundel,4304,Central Special School,Middle,19.5,3,19.5,3,<= 5.0,*,15.4,20221114
2022,02,Anne Arundel,4304,Central Special School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,4304,Central Special School,All,18.7,16,11.7,10,7.0,6,85.5,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,5.7,16,<= 5.0,*,5.7,16,281.8,20221114
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All,5.2,42,<= 5.0,*,<= 5.0,*,801.4,20221114
2022,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,18.5,133,<= 5.0,*,15.1,109,719.6,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,6223,Chesapeake Science Point,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,6233,Monarch Academy,Elementary,6.7,29,<= 5.0,*,6.0,26,432.8,20221114
2022,02,Anne Arundel,6233,Monarch Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,02,Anne Arundel,6233,Monarch Academy,All,5.3,35,<= 5.0,*,<= 5.0,*,665.9,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,10.7,3952,<= 5.0,*,6.4,2370,37006.1,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,Middle,10.5,2029,<= 5.0,*,6.3,1214,19379.2,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,High,10.8,2666,<= 5.0,*,7.0,1738,24792.1,20221114
2022,02,Anne Arundel,A,All Anne Arundel Schools,All,10.7,8647,<= 5.0,*,6.6,5322,81177.4,20221114
2022,03,Baltimore County,0051,Northwest EDLP at Milford Mill Academy,High,*,*,*,*,*,*,*,20221114
2022,03,Baltimore County,0052,Southwest EDLP at Woodlawn High School,High,>= 95.0,*,>= 95.0,*,50.4,7,13.9,20221114
2022,03,Baltimore County,0053,Northeast EDLP at Parkville High School,High,>= 95.0,*,>= 95.0,*,83.7,14,16.7,20221114
2022,03,Baltimore County,0055,Southeast EDLP at Dundalk High School,High,>= 95.0,*,>= 95.0,*,59.9,7,11.7,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0058,Home Assignments-Secondary,All,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0070,Meadowood Education Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0072,Rosedale Center,Middle,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0072,Rosedale Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0072,Rosedale Center,All,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0075,Crossroads Center,Middle,23.6,14,11.8,7,11.8,7,59.4,20221114
2022,03,Baltimore County,0075,Crossroads Center,High,39.8,34,<= 5.0,*,35.1,30,85.4,20221114
2022,03,Baltimore County,0075,Crossroads Center,All,33.2,48,7.6,11,25.6,37,144.8,20221114
2022,03,Baltimore County,0077,BCDC Educational Center,High,>= 95.0,*,>= 95.0,*,>= 95.0,*,*,20221114
2022,03,Baltimore County,0101,Catonsville Elementary,Elementary,10.3,64,5.3,33,<= 5.0,*,623.2,20221114
2022,03,Baltimore County,0102,Westchester Elementary,Elementary,10.2,65,5.5,35,<= 5.0,*,634.8,20221114
2022,03,Baltimore County,0103,Westowne Elementary,Elementary,15.9,91,7.0,40,8.9,51,574.1,20221114
2022,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,24.2,115,10.3,49,13.9,66,476.1,20221114
2022,03,Baltimore County,0105,Johnnycake Elementary,Elementary,19.8,96,6.0,29,13.8,67,484.2,20221114
2022,03,Baltimore County,0111,Maiden Choice School,Elementary,19.2,9,8.5,4,10.7,5,46.8,20221114
2022,03,Baltimore County,0111,Maiden Choice School,Middle,19.7,5,15.8,4,<= 5.0,*,25.3,20221114
2022,03,Baltimore County,0111,Maiden Choice School,High,27.4,10,<= 5.0,*,24.7,9,36.5,20221114
2022,03,Baltimore County,0111,Maiden Choice School,All,22.1,24,8.3,9,13.8,15,108.6,20221114
2022,03,Baltimore County,0112,Dogwood Elementary,Elementary,28.4,136,13.8,66,14.6,70,478.8,20221114
2022,03,Baltimore County,0113,Chadwick Elementary,Elementary,17.7,103,7.7,45,9.9,58,583.6,20221114
2022,03,Baltimore County,0115,Hillcrest Elementary,Elementary,9.1,60,<= 5.0,*,5.3,35,656.0,20221114
2022,03,Baltimore County,0116,Woodbridge Elementary,Elementary,27.2,112,12.4,51,14.8,61,411.8,20221114
2022,03,Baltimore County,0151,Catonsville Middle,Middle,9.5,70,<= 5.0,*,<= 5.0,*,740.4,20221114
2022,03,Baltimore County,0155,Southwest Academy,Middle,24.0,188,11.2,88,12.8,100,784.0,20221114
2022,03,Baltimore County,0172,Woodlawn High,High,24.8,432,8.8,153,16.0,279,1744.8,20221114
2022,03,Baltimore County,0174,Catonsville High,High,13.5,241,<= 5.0,*,9.2,165,1790.9,20221114
2022,03,Baltimore County,0175,Western School of Technology,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20221114
2022,03,Baltimore County,0202,Randallstown Elementary,Elementary,23.6,80,8.3,28,15.4,52,338.7,20221114
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,25.8,132,13.1,67,12.7,65,511.8,20221114
2022,03,Baltimore County,0205,Woodmoor Elementary,Elementary,21.7,109,8.4,42,13.4,67,501.2,20221114
2022,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,28.3,134,13.1,62,15.2,72,472.8,20221114
2022,03,Baltimore County,0207,Church Lane Elementary,Elementary,15.2,46,<= 5.0,*,10.2,31,303.3,20221114
2022,03,Baltimore County,0209,Hebbville Elementary,Elementary,20.3,84,8.5,35,11.9,49,413.4,20221114
2022,03,Baltimore County,0210,Powhatan Elementary,Elementary,18.2,40,7.7,17,10.5,23,219.4,20221114
2022,03,Baltimore County,0211,Winfield Elementary,Elementary,25.3,105,11.1,46,14.2,59,415.6,20221114
2022,03,Baltimore County,0213,Winand Elementary,Elementary,22.4,80,10.6,38,11.8,42,356.9,20221114
2022,03,Baltimore County,0214,Hernwood Elementary,Elementary,20.1,61,6.6,20,13.5,41,303.7,20221114
2022,03,Baltimore County,0216,Deer Park Elementary,Elementary,15.8,64,6.4,26,9.4,38,404.8,20221114
2022,03,Baltimore County,0217,New Town Elementary,Elementary,17.9,141,6.3,50,11.5,91,788.2,20221114
2022,03,Baltimore County,0219,Watershed Public Charter,Elementary,7.0,18,<= 5.0,*,6.3,16,255.4,20221114
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,Middle,23.4,177,11.1,84,12.3,93,755.4,20221114
2022,03,Baltimore County,0253,Woodlawn Middle,Middle,26.1,174,12.1,81,13.9,93,666.8,20221114
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,23.3,350,7.1,106,16.3,244,1499.8,20221114
2022,03,Baltimore County,0256,Windsor Mill Middle,Middle,18.5,126,9.7,66,8.8,60,681.9,20221114
2022,03,Baltimore County,0271,Milford Mill Academy,High,24.7,320,9.7,126,15.0,194,1297.6,20221114
2022,03,Baltimore County,0272,Randallstown High,High,11.6,131,<= 5.0,*,7.6,86,1131.8,20221114
2022,03,Baltimore County,0303,Bedford Elementary,Elementary,15.7,46,6.2,18,9.6,28,292.1,20221114
2022,03,Baltimore County,0304,Wellwood International School,Elementary,22.7,108,9.9,47,12.8,61,474.8,20221114
2022,03,Baltimore County,0307,Milbrook Elementary,Elementary,22.8,78,10.8,37,12.0,41,341.9,20221114
2022,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,15.2,42,5.8,16,9.4,26,276.6,20221114
2022,03,Baltimore County,0310,Summit Park Elementary,Elementary,9.6,32,<= 5.0,*,6.0,20,331.7,20221114
2022,03,Baltimore County,0311,Woodholme Elementary,Elementary,18.2,123,8.0,54,10.2,69,677.0,20221114
2022,03,Baltimore County,0352,Pikesville Middle,Middle,17.5,166,8.4,80,9.0,86,951.2,20221114
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,10.1,98,<= 5.0,*,7.7,74,967.1,20221114
2022,03,Baltimore County,0371,Pikesville High,High,12.9,115,6.9,61,6.1,54,890.2,20221114
2022,03,Baltimore County,0402,Owings Mills Elementary,Elementary,20.1,140,6.9,48,13.2,92,695.8,20221114
2022,03,Baltimore County,0403,Franklin Elementary,Elementary,13.0,50,6.7,26,6.2,24,385.4,20221114
2022,03,Baltimore County,0404,Chatsworth School,Elementary,10.5,31,<= 5.0,*,6.4,19,295.2,20221114
2022,03,Baltimore County,0405,Timber Grove Elementary,Elementary,22.5,115,12.7,65,9.8,50,511.3,20221114
