Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Attend Rate Pct,Days Attended Cnt,Days Member Cnt,Fewer 5 Pct,Fewer 5 Cnt,More 20 Pct,More 20 Cnt,More 90 Member Cnt,Chronic Absentee Cnt,Chronic Absentee Denom,Chronic Absentee Pct,Create Date
2023,15,Montgomery,0336,Little Bennett Elementary,Elementary,94.0,59863.5,63702.0,25.0,132,13.7,72,527,126,657,19.2,20240114
2023,15,Montgomery,0337,"William B. Gibbs, Jr. Elementary",Elementary,93.8,50227.0,53559.0,22.6,100,16.5,73,442,131,562,23.3,20240114
2023,15,Montgomery,0340,Great Seneca Creek Elementary,Elementary,92.0,49609.5,53936.0,23.3,104,24.8,111,447,186,557,33.4,20240114
2023,15,Montgomery,0341,Wilson Wims Elementary School,Elementary,94.4,51713.5,54768.0,29.5,135,9.0,41,457,79,546,14.5,20240114
2023,15,Montgomery,0345,Hallie Wells Middle,Middle,94.8,111348.0,117512.0,30.1,293,11.9,116,975,154,993,15.5,20240114
2023,15,Montgomery,0346,Bayard Rustin Elementary,Elementary,92.9,70274.0,75672.0,21.1,132,14.2,89,626,151,769,19.6,20240114
2023,15,Montgomery,0347,Snowden Farm Elementary,Elementary,94.3,66531.0,70572.0,24.4,143,10.9,64,586,98,684,14.3,20240114
2023,15,Montgomery,0351,Darnestown Elementary,Elementary,93.6,32636.0,34886.0,18.1,52,13.5,39,288,61,352,17.3,20240114
2023,15,Montgomery,0360,Jones Lane Elementary,Elementary,93.2,42969.0,46099.0,18.3,70,13.1,50,382,94,461,20.4,20240114
2023,15,Montgomery,0401,Bethesda Elementary,Elementary,93.9,59129.0,62975.0,24.9,130,12.1,63,522,111,653,17.0,20240114
2023,15,Montgomery,0403,Chevy Chase Elementary,Elementary,>= 95.0,*,*,30.6,133,6.5,28,434,47,450,10.4,20240114
2023,15,Montgomery,0405,Somerset Elementary,Elementary,94.2,32591.0,34592.0,19.8,56,9.9,28,283,64,354,18.1,20240114
2023,15,Montgomery,0406,Bethesda-Chevy Chase High,High,92.2,261431.5,283499.0,22.5,529,20.5,484,2356,597,2422,24.6,20240114
2023,15,Montgomery,0408,Westbrook Elementary,Elementary,94.5,47574.0,50319.0,27.9,116,9.1,38,416,73,531,13.7,20240114
2023,15,Montgomery,0410,Bradley Hills Elementary,Elementary,93.3,44706.0,47916.0,10.6,42,9.3,37,398,73,472,15.5,20240114
2023,15,Montgomery,0412,Westland Middle,Middle,>= 95.0,*,*,22.8,196,8.7,75,858,109,885,12.3,20240114
2023,15,Montgomery,0413,North Bethesda Middle,Middle,>= 95.0,*,*,38.1,427,8.6,96,1121,127,1143,11.1,20240114
2023,15,Montgomery,0415,North Chevy Chase Elementary,Elementary,94.3,26562.5,28181.0,22.0,51,8.6,20,232,29,242,12.0,20240114
2023,15,Montgomery,0417,Wood Acres Elementary,Elementary,>= 95.0,*,*,30.1,147,5.9,29,489,47,592,7.9,20240114
2023,15,Montgomery,0419,Burning Tree Elementary,Elementary,94.4,43239.5,45808.0,24.1,91,9.0,34,378,68,468,14.5,20240114
2023,15,Montgomery,0420,Bannockburn Elementary,Elementary,94.8,42703.0,45053.0,23.1,86,5.4,20,373,45,432,10.4,20240114
2023,15,Montgomery,0422,Wyngate Elementary,Elementary,94.3,69447.5,73644.0,22.0,134,6.9,42,608,80,728,11.0,20240114
2023,15,Montgomery,0424,Walter Johnson High,High,92.7,330434.0,356538.0,26.4,781,17.7,524,2953,664,3024,22.0,20240114
2023,15,Montgomery,0425,Ashburton Elementary,Elementary,94.4,76482.5,81048.0,22.8,152,7.6,51,668,120,853,14.1,20240114
2023,15,Montgomery,0427,Walt Whitman High,High,94.0,229226.0,243880.0,29.4,592,11.7,235,2016,310,2058,15.1,20240114
2023,15,Montgomery,0428,Thomas W. Pyle Middle,Middle,>= 95.0,*,*,35.8,446,6.3,79,1247,117,1276,9.2,20240114
2023,15,Montgomery,0501,Sherwood Elementary,Elementary,92.9,44565.5,47955.0,15.2,60,14.4,57,395,93,489,19.0,20240114
2023,15,Montgomery,0502,Olney Elementary,Elementary,94.0,59519.0,63286.0,20.9,110,12.0,63,527,102,628,16.2,20240114
2023,15,Montgomery,0503,Sherwood High,High,91.5,190810.0,208605.0,22.3,386,21.6,373,1729,467,1770,26.4,20240114
2023,15,Montgomery,0504,Westover Elementary,Elementary,94.1,24451.5,25989.0,20.8,45,11.6,25,216,50,267,18.7,20240114
2023,15,Montgomery,0505,Lucy V. Barnsley Elementary,Elementary,93.6,65209.0,69668.0,26.5,153,13.5,78,577,138,690,20.0,20240114
2023,15,Montgomery,0506,Flower Valley Elementary,Elementary,93.1,50855.5,54644.0,17.3,78,13.3,60,450,127,566,22.4,20240114
2023,15,Montgomery,0507,William H. Farquhar Middle,Middle,>= 95.0,*,*,40.1,271,<= 5.0,*,676,46,692,6.6,20240114
2023,15,Montgomery,0508,Candlewood Elementary,Elementary,94.0,34749.5,36966.0,20.1,61,8.9,27,304,61,389,15.7,20240114
2023,15,Montgomery,0510,Col. Zadok Magruder High,High,89.9,182256.5,202809.0,19.6,326,30.1,502,1667,633,1754,36.1,20240114
2023,15,Montgomery,0511,Cashell Elementary,Elementary,93.9,29011.5,30900.0,24.3,62,12.2,31,255,58,325,17.8,20240114
2023,15,Montgomery,0512,Greenwood Elementary,Elementary,94.3,50933.5,54018.0,19.2,86,7.6,34,449,61,531,11.5,20240114
2023,15,Montgomery,0513,Belmont Elementary,Elementary,94.6,32825.0,34707.0,23.3,67,7.3,21,288,38,350,10.9,20240114
2023,15,Montgomery,0514,Judith A. Resnik Elementary,Elementary,91.6,49696.5,54230.0,15.6,70,20.5,92,448,167,578,28.9,20240114
2023,15,Montgomery,0517,Sligo Creek Elementary,Elementary,93.6,61355.0,65516.0,22.2,121,12.5,68,544,126,678,18.6,20240114
2023,15,Montgomery,0518,Brooke Grove Elementary,Elementary,93.3,38643.0,41405.0,17.7,61,14.2,49,344,88,416,21.2,20240114
2023,15,Montgomery,0521,Shady Grove Middle,Middle,92.8,55789.0,60094.0,23.0,114,19.4,96,496,127,524,24.2,20240114
2023,15,Montgomery,0522,Lakelands Park Middle,Middle,93.7,117700.5,125562.0,25.3,263,14.6,152,1039,219,1091,20.1,20240114
2023,15,Montgomery,0523,Spark M. Matsunaga Elementary,Elementary,93.3,55821.5,59844.0,16.9,84,15.9,79,498,134,616,21.8,20240114
2023,15,Montgomery,0545,Watkins Mill High,High,84.4,176788.0,209428.0,17.0,296,45.7,794,1737,934,1855,50.4,20240114
2023,15,Montgomery,0546,Goshen Elementary,Elementary,92.1,46946.0,51000.0,17.0,72,21.5,91,424,147,523,28.1,20240114
2023,15,Montgomery,0549,Flower Hill Elementary,Elementary,91.4,40597.5,44401.0,16.3,60,25.3,93,367,160,466,34.3,20240114
2023,15,Montgomery,0551,Gaithersburg High,High,86.6,254737.5,294238.0,16.4,397,40.8,989,2425,1236,2619,47.2,20240114
2023,15,Montgomery,0552,Washington Grove Elementary,Elementary,91.6,31503.5,34400.0,16.2,46,25.4,72,284,125,365,34.2,20240114
2023,15,Montgomery,0553,Gaithersburg Elementary,Elementary,91.2,63056.0,69148.0,11.4,65,25.7,147,572,298,761,39.2,20240114
2023,15,Montgomery,0554,Gaithersburg Middle,Middle,92.0,97160.0,105612.0,24.9,216,21.1,183,868,255,927,27.5,20240114
2023,15,Montgomery,0555,Rosemont Elementary,Elementary,90.6,53906.0,59516.0,13.1,64,27.8,136,490,247,650,38.0,20240114
2023,15,Montgomery,0556,Mill Creek Towne Elementary,Elementary,91.8,44267.0,48196.0,19.9,80,21.8,88,403,136,482,28.2,20240114
2023,15,Montgomery,0557,Montgomery Village Middle,Middle,92.7,86033.0,92759.0,27.1,207,17.1,131,765,200,838,23.9,20240114
2023,15,Montgomery,0558,Whetstone Elementary,Elementary,91.4,57394.0,62779.0,14.2,73,25.5,131,514,233,688,33.9,20240114
2023,15,Montgomery,0559,Brown Station Elementary,Elementary,91.1,46776.0,51335.0,11.5,49,24.4,104,426,193,559,34.5,20240114
2023,15,Montgomery,0561,Watkins Mill Elementary,Elementary,89.6,61672.0,68819.0,14.2,81,33.6,192,571,313,750,41.7,20240114
2023,15,Montgomery,0562,Redland Middle,Middle,92.9,63936.5,68812.0,19.3,110,19.5,111,570,143,587,24.4,20240114
2023,15,Montgomery,0563,Summit Hall Elementary,Elementary,92.2,36796.0,39906.0,19.6,65,20.8,69,332,119,412,28.9,20240114
2023,15,Montgomery,0564,South Lake Elementary,Elementary,89.4,66790.5,74711.0,8.8,54,34.6,213,615,379,799,47.4,20240114
2023,15,Montgomery,0565,Sequoyah Elementary,Elementary,92.2,38142.0,41363.0,12.4,42,19.5,66,339,129,436,29.6,20240114
2023,15,Montgomery,0566,Fields Road Elementary,Elementary,91.7,39630.0,43194.0,15.3,55,20.9,75,359,138,456,30.3,20240114
2023,15,Montgomery,0568,Stedwick Elementary,Elementary,91.6,43577.5,47574.0,17.6,70,21.2,84,397,177,517,34.2,20240114
2023,15,Montgomery,0569,Strawberry Knoll Elementary,Elementary,91.2,37790.0,41450.0,16.9,57,26.9,91,338,158,433,36.5,20240114
2023,15,Montgomery,0570,Diamond Elementary,Elementary,92.9,66038.0,71112.0,16.6,99,18.3,109,595,194,727,26.7,20240114
2023,15,Montgomery,0580,Harriet R. Tubman Elementary,Elementary,90.9,33730.5,37102.0,12.8,40,26.2,82,313,156,437,35.7,20240114
2023,15,Montgomery,0601,Potomac Elementary,Elementary,93.9,42854.5,45652.0,15.5,58,9.9,37,375,73,457,16.0,20240114
2023,15,Montgomery,0602,Winston Churchill High,High,94.2,254247.0,269878.0,30.0,668,14.0,312,2228,415,2263,18.3,20240114
2023,15,Montgomery,0603,Seven Locks Elementary,Elementary,>= 95.0,*,*,30.3,102,5.6,19,337,41,403,10.2,20240114
2023,15,Montgomery,0604,Carderock Springs Elementary,Elementary,93.5,32526.0,34771.0,16.0,46,10.5,30,287,52,343,15.2,20240114
2023,15,Montgomery,0606,Cabin John Middle,Middle,>= 95.0,*,*,36.3,356,7.5,74,981,101,999,10.1,20240114
2023,15,Montgomery,0607,Bells Mill Elementary,Elementary,94.7,56634.0,59818.0,24.2,120,7.3,36,496,61,607,10.0,20240114
2023,15,Montgomery,0647,Silver Spring International Middle,Middle,92.5,129542.5,140083.0,25.3,293,18.9,219,1160,289,1194,24.2,20240114
2023,15,Montgomery,0652,Monocacy Elementary,Elementary,92.3,15161.5,16431.0,9.6,13,15.4,21,136,39,175,22.3,20240114
2023,15,Montgomery,0653,Stone Mill Elementary,Elementary,94.8,49481.0,52171.0,34.3,148,5.3,23,432,58,518,11.2,20240114
2023,15,Montgomery,0701,Damascus High,High,90.8,155184.5,170825.0,20.5,289,27.1,381,1408,457,1455,31.4,20240114
2023,15,Montgomery,0702,Damascus Elementary,Elementary,90.1,34833.0,38668.0,7.1,23,32.8,106,323,156,390,40.0,20240114
2023,15,Montgomery,0703,Cedar Grove Elementary,Elementary,93.6,37846.5,40436.0,19.5,66,11.8,40,339,85,399,21.3,20240114
2023,15,Montgomery,0704,Woodfield Elementary,Elementary,93.8,26473.0,28220.0,24.3,57,10.2,24,235,46,279,16.5,20240114
2023,15,Montgomery,0705,John T. Baker Middle School,Middle,92.9,92559.5,99665.0,20.7,171,18.6,154,827,207,860,24.1,20240114
2023,15,Montgomery,0706,Clearspring Elementary,Elementary,92.9,51806.5,55791.0,18.4,85,19.0,88,463,142,550,25.8,20240114
2023,15,Montgomery,0707,Rocky Hill Middle,Middle,93.4,119638.5,128078.0,25.0,266,17.8,190,1065,259,1101,23.5,20240114
2023,15,Montgomery,0708,Kingsview Middle,Middle,93.9,109219.0,116272.0,29.3,282,15.1,145,963,192,991,19.4,20240114
2023,15,Montgomery,0747,Dr. Charles R. Drew Elementary,Elementary,91.4,40456.0,44285.0,14.8,54,24.4,89,365,156,450,34.7,20240114
2023,15,Montgomery,0749,Piney Branch Elementary,Elementary,94.1,68664.0,72935.0,22.2,135,10.4,63,607,87,622,14.0,20240114
2023,15,Montgomery,0754,Takoma Park Elementary,Elementary,93.2,42518.5,45632.0,14.8,56,12.4,47,378,106,559,19.0,20240114
2023,15,Montgomery,0755,Takoma Park Middle,Middle,94.9,123646.5,130273.0,34.4,371,9.5,102,1077,152,1102,13.8,20240114
2023,15,Montgomery,0756,East Silver Spring Elementary,Elementary,94.0,41926.5,44617.0,24.5,90,11.4,42,367,83,461,18.0,20240114
2023,15,Montgomery,0757,Montgomery Blair High,High,88.9,346020.0,389340.0,22.6,731,32.5,1049,3230,1218,3338,36.5,20240114
2023,15,Montgomery,0761,Pine Crest Elementary,Elementary,94.1,53548.0,56882.0,30.9,145,12.3,58,470,72,486,14.8,20240114
2023,15,Montgomery,0764,Woodlin Elementary,Elementary,91.4,50466.0,55191.0,13.0,60,23.0,106,460,205,621,33.0,20240114
2023,15,Montgomery,0766,Oak View Elementary,Elementary,92.5,46463.0,50233.0,17.7,73,18.4,76,413,112,445,25.2,20240114
2023,15,Montgomery,0767,Glen Haven Elementary,Elementary,91.0,45978.0,50515.0,16.3,68,25.2,105,417,175,542,32.3,20240114
2023,15,Montgomery,0769,Oakland Terrace Elementary,Elementary,93.3,41829.0,44821.0,15.1,56,11.0,41,372,93,485,19.2,20240114
2023,15,Montgomery,0770,Flora M. Singer Elementary,Elementary,93.0,58458.0,62831.0,18.4,95,16.8,87,517,146,651,22.4,20240114
2023,15,Montgomery,0771,Rolling Terrace Elementary,Elementary,92.3,60505.5,65584.0,18.3,100,19.4,106,545,182,683,26.6,20240114
2023,15,Montgomery,0772,Viers Mill Elementary,Elementary,92.7,40578.0,43783.0,19.1,70,19.1,70,366,127,456,27.9,20240114
2023,15,Montgomery,0773,Rock Creek Forest Elementary,Elementary,94.1,62320.0,66234.0,21.7,119,8.2,45,548,86,667,12.9,20240114
2023,15,Montgomery,0774,Highland Elementary,Elementary,92.5,45264.0,48959.0,15.8,64,17.2,70,406,131,500,26.2,20240114
2023,15,Montgomery,0775,Eastern Middle,Middle,94.6,102096.0,107945.0,36.4,325,10.6,95,893,133,931,14.3,20240114
2023,15,Montgomery,0776,Montgomery Knolls Elementary,Elementary,93.0,30487.0,32784.0,19.8,54,15.8,43,273,99,413,24.0,20240114
2023,15,Montgomery,0777,Weller Road Elementary,Elementary,92.5,61379.0,66321.0,15.9,87,22.2,121,546,210,690,30.4,20240114
2023,15,Montgomery,0778,Sligo Middle,Middle,93.9,77252.5,82256.0,28.7,196,14.7,100,682,134,721,18.6,20240114
2023,15,Montgomery,0779,Sargent Shriver Elementary,Elementary,92.5,66292.5,71693.0,15.4,91,19.9,118,592,232,757,30.6,20240114
2023,15,Montgomery,0780,Bel Pre Elementary,Elementary,91.6,34301.5,37453.0,15.3,47,22.7,70,308,162,479,33.8,20240114
2023,15,Montgomery,0782,Wheaton High,High,89.7,282614.5,315208.0,27.5,719,31.1,814,2614,976,2727,35.8,20240114
2023,15,Montgomery,0783,Kensington Parkwood Elementary,Elementary,94.5,58557.5,61945.0,26.6,137,8.2,42,515,70,612,11.4,20240114
2023,15,Montgomery,0784,Highland View Elementary,Elementary,93.6,33085.5,35333.0,28.8,85,12.2,36,295,81,398,20.4,20240114
2023,15,Montgomery,0786,Georgian Forest Elementary,Elementary,89.2,43485.5,48735.0,10.5,42,33.3,133,399,240,532,45.1,20240114
2023,15,Montgomery,0787,A. Mario Loiederman Middle,Middle,91.3,109954.0,120431.0,16.0,159,26.5,263,993,342,1060,32.3,20240114
2023,15,Montgomery,0788,Wheaton Woods Elementary,Elementary,91.8,44833.0,48861.0,17.2,70,20.1,82,407,132,508,26.0,20240114
2023,15,Montgomery,0789,Albert Einstein High,High,88.8,216620.5,244066.0,20.3,410,31.6,640,2024,748,2092,35.8,20240114
2023,15,Montgomery,0790,Arcola Elementary,Elementary,89.2,70012.0,78460.0,12.6,69,35.9,197,548,290,720,40.3,20240114
2023,15,Montgomery,0791,New Hampshire Estates Elem,Elementary,92.3,24736.0,26792.0,18.9,42,17.6,39,222,93,358,26.0,20240114
2023,15,Montgomery,0792,Newport Mill Middle,Middle,94.0,71122.5,75678.0,23.2,145,14.4,90,626,126,654,19.3,20240114
2023,15,Montgomery,0794,Rosemary Hills Elementary,Elementary,93.3,39927.0,42776.0,14.5,51,11.4,40,352,102,532,19.2,20240114
2023,15,Montgomery,0795,Rock View Elementary,Elementary,91.8,51086.0,55663.0,14.4,66,25.3,116,459,194,600,32.3,20240114
2023,15,Montgomery,0796,Northwood High,High,86.7,189785.0,218823.0,17.6,320,38.3,696,1816,839,1925,43.6,20240114
2023,15,Montgomery,0797,Harmony Hills Elementary,Elementary,90.6,58696.5,64814.0,14.2,76,29.2,157,537,301,720,41.8,20240114
2023,15,Montgomery,0798,Springbrook High,High,90.1,199354.5,221185.0,26.2,479,28.8,527,1829,668,1947,34.3,20240114
2023,15,Montgomery,0799,Stephen Knolls School,Elementary,68.0,1254.0,1843.0,6.7,1,80.0,12,15,18,22,81.8,20240114
2023,15,Montgomery,0799,Stephen Knolls School,Middle,*,*,*,*,*,*,*,*,*,*,*,20240114
2023,15,Montgomery,0799,Stephen Knolls School,High,67.5,1314.0,1946.0,7.1,1,57.1,8,14,12,18,66.7,20240114
2023,15,Montgomery,0799,Stephen Knolls School,All,67.9,3148.0,4636.0,5.6,2,66.7,24,36,35,47,74.5,20240114
2023,15,Montgomery,0803,Forest Knolls Elementary,Elementary,93.9,42658.0,45420.0,22.4,84,9.3,35,375,78,474,16.5,20240114
2023,15,Montgomery,0805,Kemp Mill Elementary,Elementary,91.0,33041.0,36293.0,10.8,32,21.7,64,295,125,394,31.7,20240114
2023,15,Montgomery,0807,Brookhaven Elementary,Elementary,92.9,30416.5,32726.0,24.0,66,18.2,50,275,100,361,27.7,20240114
2023,15,Montgomery,0808,Cresthaven Elementary,Elementary,92.1,52693.5,57189.0,19.0,89,20.7,97,469,144,511,28.2,20240114
2023,15,Montgomery,0811,White Oak Middle,Middle,94.5,97002.5,102606.0,37.1,315,12.6,107,849,156,897,17.4,20240114
2023,15,Montgomery,0812,Parkland Middle,Middle,>= 95.0,*,*,36.6,386,9.6,101,1054,149,1092,13.6,20240114
2023,15,Montgomery,0815,John F. Kennedy High,High,86.3,188330.0,218254.0,17.2,308,42.2,754,1787,918,1923,47.7,20240114
2023,15,Montgomery,0817,Glenallan Elementary,Elementary,92.4,57866.0,62648.0,20.6,108,19.2,101,525,190,657,28.9,20240114
2023,15,Montgomery,0818,Odessa Shannon Middle,Middle,94.3,93701.0,99407.0,33.5,274,13.2,108,817,156,878,17.8,20240114
2023,15,Montgomery,0819,Rock Creek Valley Elementary,Elementary,93.0,34605.0,37206.0,16.8,52,13.9,43,310,84,385,21.8,20240114
2023,15,Montgomery,0820,Earle B. Wood Middle,Middle,93.9,122678.0,130661.0,33.2,360,11.3,122,1084,189,1131,16.7,20240114
2023,15,Montgomery,0822,Strathmore Elementary,Elementary,92.6,54993.5,59392.0,19.3,96,20.5,102,498,144,526,27.4,20240114
2023,15,Montgomery,0823,Argyle Middle,Middle,91.6,109989.5,120035.0,23.8,236,23.8,236,990,306,1045,29.3,20240114
2023,15,Montgomery,0835,Silver Creek Middle,Middle,94.8,88820.0,93665.0,32.7,253,8.5,66,773,89,802,11.1,20240114
2023,15,Montgomery,0916,Rock Terrace School,Middle,88.7,1303.5,1470.0,8.3,1,33.3,4,12,7,14,50.0,20240114
2023,15,Montgomery,0916,Rock Terrace School,High,85.4,6084.0,7123.0,25.4,15,39.0,23,59,23,59,39.0,20240114
2023,15,Montgomery,0916,Rock Terrace School,All,86.0,7387.5,8593.0,22.5,16,38.0,27,71,30,73,41.1,20240114
2023,15,Montgomery,0951,Longview School,Elementary,66.9,1996.0,2984.0,<= 5.0,*,70.8,17,24,23,29,79.3,20240114
2023,15,Montgomery,0951,Longview School,Middle,68.3,1102.5,1614.0,<= 5.0,*,92.9,13,14,13,14,92.9,20240114
2023,15,Montgomery,0951,Longview School,High,81.2,2414.0,2972.0,12.0,3,56.0,14,25,16,25,64.0,20240114
2023,15,Montgomery,0951,Longview School,All,72.8,5512.5,7570.0,<= 5.0,*,69.8,44,63,52,68,76.5,20240114
2023,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,Middle,91.3,2389.0,2617.0,36.0,9,32.0,8,25,10,28,35.7,20240114
2023,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,High,84.5,6643.0,7864.0,21.5,14,36.9,24,65,33,76,43.4,20240114
2023,15,Montgomery,0965,John L Gildner Regional Inst for Children & Adol,All,86.2,9032.0,10481.0,25.6,23,35.6,32,90,43,104,41.3,20240114
2023,15,Montgomery,A,All Montgomery Schools,Elementary,92.8,6498832.5,7002847.0,19.5,11258,17.3,10014,57877,16889,70790,23.9,20240114
2023,15,Montgomery,A,All Montgomery Schools,Middle,93.8,4081024.0,4349988.0,29.3,10567,14.8,5354,36061,6901,36975,18.7,20240114
2023,15,Montgomery,A,All Montgomery Schools,High,90.5,5706524.0,6307993.0,26.0,13588,27.6,14396,52226,17141,53700,31.9,20240114
2023,15,Montgomery,A,All Montgomery Schools,All,92.2,16286380.5,17660828.0,24.2,35413,20.4,29764,146164,40931,161465,25.3,20240114
2023,16,Prince George's,0102,High Point High,High,84.5,308397.0,364762.0,16.0,478,41.5,1241,2993,1666,3370,49.4,20240114
2023,16,Prince George's,0104,Beltsville Academy,Elementary,90.3,66806.0,73961.0,11.3,69,26.8,164,612,298,770,38.7,20240114
2023,16,Prince George's,0104,Beltsville Academy,Middle,91.9,42219.5,45916.0,20.3,77,22.2,84,379,131,410,32.0,20240114
2023,16,Prince George's,0104,Beltsville Academy,All,90.9,109025.5,119877.0,14.7,146,25.0,248,991,429,1180,36.4,20240114
2023,16,Prince George's,0105,Calverton Elementary,Elementary,90.9,74693.5,82210.0,11.4,78,22.5,154,683,335,918,36.5,20240114
2023,16,Prince George's,0108,James E. Duckworth Regional Center,Elementary,80.6,5158.0,6397.0,5.8,3,46.2,24,52,37,62,59.7,20240114
2023,16,Prince George's,0108,James E. Duckworth Regional Center,Middle,82.3,1946.0,2364.0,5.3,1,47.4,9,19,14,22,63.6,20240114
2023,16,Prince George's,0108,James E. Duckworth Regional Center,High,83.8,3229.0,3853.0,<= 5.0,*,62.5,20,32,20,33,60.6,20240114
2023,16,Prince George's,0108,James E. Duckworth Regional Center,All,81.9,10333.0,12614.0,<= 5.0,*,51.5,53,103,71,117,60.7,20240114
2023,16,Prince George's,0109,James H. Harrison Elementary,Elementary,91.3,26286.0,28792.0,11.9,28,21.3,50,235,103,312,33.0,20240114
2023,16,Prince George's,0110,Martin Luther King Jr. Middle,Middle,92.4,101527.0,109837.0,19.3,175,20.3,184,907,283,986,28.7,20240114
2023,16,Prince George's,0111,Vansville Elementary,Elementary,93.1,57151.0,61371.0,22.2,114,16.8,86,513,174,668,26.0,20240114
2023,16,Prince George's,0203,Judith P. Hoyer Montessori,Elementary,94.1,18008.0,19141.0,28.5,45,7.6,12,158,24,194,12.4,20240114
2023,16,Prince George's,0203,Judith P. Hoyer Montessori,Middle,>= 95.0,*,*,50.0,37,<= 5.0,*,74,*,*,<= 5.0,20240114
2023,16,Prince George's,0203,Judith P. Hoyer Montessori,All,>= 95.0,*,*,35.3,82,6.0,14,232,27,268,10.1,20240114
2023,16,Prince George's,0205,Bladensburg Elementary,Elementary,91.4,64785.5,70902.0,14.5,85,24.7,145,586,260,729,35.7,20240114
2023,16,Prince George's,0208,Bladensburg High,High,81.0,208824.0,257959.0,9.9,209,49.2,1043,2121,1366,2356,58.0,20240114
2023,16,Prince George's,0210,Rogers Heights Elementary,Elementary,93.5,62086.5,66387.0,22.5,124,12.0,66,551,181,696,26.0,20240114
2023,16,Prince George's,0211,Gladys Noon Spellman Elementary,Elementary,93.6,45743.0,48888.0,22.8,94,13.6,56,412,135,511,26.4,20240114
2023,16,Prince George's,0213,Cooper Lane Elementary,Elementary,91.0,41114.0,45201.0,14.7,55,24.1,90,374,194,482,40.2,20240114
2023,16,Prince George's,0214,Templeton Elementary,Elementary,91.7,70379.5,76740.0,14.3,91,17.5,111,635,265,831,31.9,20240114
2023,16,Prince George's,0217,Port Towns Elementary,Elementary,90.9,81029.5,89154.0,13.9,102,28.1,206,734,375,965,38.9,20240114
2023,16,Prince George's,0304,Perrywood Elementary,Elementary,94.1,51279.0,54522.0,25.3,116,10.0,46,458,98,563,17.4,20240114
2023,16,Prince George's,0305,Patuxent Elementary,Elementary,93.4,25968.5,27795.0,22.7,53,11.6,27,233,79,310,25.5,20240114
2023,16,Prince George's,0504,Fort Washington Forest Elementary,Elementary,91.8,31346.0,34164.0,15.5,44,20.1,57,284,112,361,31.0,20240114
2023,16,Prince George's,0507,Rose Valley Elementary,Elementary,90.5,31032.0,34272.0,13.8,39,32.2,91,283,167,377,44.3,20240114
2023,16,Prince George's,0509,Accokeek Academy,Elementary,91.8,77557.0,84442.0,13.5,95,21.2,150,706,258,869,29.7,20240114
2023,16,Prince George's,0509,Accokeek Academy,Middle,94.1,87585.5,93029.0,26.9,207,10.0,77,770,117,812,14.4,20240114
2023,16,Prince George's,0509,Accokeek Academy,All,93.1,165142.5,177471.0,20.5,302,15.4,227,1476,375,1681,22.3,20240114
2023,16,Prince George's,0510,Potomac Landing Elementary,Elementary,91.6,38432.5,41960.0,14.7,51,22.5,78,346,140,425,32.9,20240114
2023,16,Prince George's,0511,Friendly High,High,89.0,93633.0,105182.0,9.0,77,36.9,316,856,457,958,47.7,20240114
2023,16,Prince George's,0603,Suitland High,High,83.3,179933.5,216123.0,9.5,167,49.2,866,1760,1109,1934,57.3,20240114
2023,16,Prince George's,0606,Bradbury Heights Elementary,Elementary,90.5,37958.0,41933.0,7.0,24,29.7,102,343,222,489,45.4,20240114
2023,16,Prince George's,0607,Hillcrest Heights Elementary,Elementary,89.2,31971.5,35826.0,9.8,29,29.7,88,296,187,419,44.6,20240114
2023,16,Prince George's,0610,North Forestville Elementary,Elementary,90.7,25390.0,27993.0,10.3,24,27.2,63,232,117,281,41.6,20240114
2023,16,Prince George's,0613,District Heights Elementary,Elementary,88.4,30606.0,34627.0,5.9,17,40.5,117,289,210,371,56.6,20240114
2023,16,Prince George's,0615,Benjamin Stoddert Middle,Middle,89.3,60268.5,67459.0,8.1,45,38.1,212,556,303,625,48.5,20240114
2023,16,Prince George's,0617,Francis Scott Key Elementary,Elementary,90.6,36113.0,39857.0,10.6,35,29.3,97,331,177,420,42.1,20240114
2023,16,Prince George's,0618,Longfields Elementary,Elementary,91.8,28003.0,30515.0,20.3,51,26.3,66,251,120,304,39.5,20240114
2023,16,Prince George's,0619,Princeton Elementary,Elementary,88.9,26888.5,30234.0,8.9,22,31.7,78,246,159,332,47.9,20240114
2023,16,Prince George's,0622,Thurgood Marshall Middle School,Middle,89.3,77743.0,87014.0,6.4,47,34.8,255,732,367,788,46.6,20240114
2023,16,Prince George's,0632,Allenwood Elementary,Elementary,91.3,29078.5,31842.0,12.5,33,21.5,57,265,134,343,39.1,20240114
2023,16,Prince George's,0633,Overlook Elementary,Elementary,93.2,28673.0,30764.0,14.3,36,14.7,37,252,66,313,21.1,20240114
2023,16,Prince George's,0636,William Beanes Elementary,Elementary,87.6,29900.0,34141.0,6.4,18,41.3,116,281,222,390,56.9,20240114
2023,16,Prince George's,0638,Benjamin D. Foulois Academy,Elementary,>= 95.0,*,*,29.4,74,5.2,13,252,33,304,10.9,20240114
2023,16,Prince George's,0638,Benjamin D. Foulois Academy,Middle,>= 95.0,*,*,32.9,74,<= 5.0,*,225,16,227,7.0,20240114
2023,16,Prince George's,0638,Benjamin D. Foulois Academy,All,>= 95.0,*,*,31.0,148,<= 5.0,*,477,49,531,9.2,20240114
