Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Average Daily Member Count,Create Date
2020,30,Baltimore City,0066,Mount Royal Elementary/Middle,Elementary,19.6,59,8.3,25,11.3,34,300.5,20220124
2020,30,Baltimore City,0066,Mount Royal Elementary/Middle,Middle,13.4,60,5.8,26,7.6,34,446.5,20220124
2020,30,Baltimore City,0066,Mount Royal Elementary/Middle,All,15.9,119,6.8,51,9.1,68,747.0,20220124
2020,30,Baltimore City,0067,Edgewood Elementary,Elementary,29.8,51,16.4,28,13.5,23,170.9,20220124
2020,30,Baltimore City,0073,Sarah M. Roach Elementary,Elementary,24.0,39,8.0,13,16.0,26,162.3,20220124
2020,30,Baltimore City,0075,Calverton Elementary/Middle,Elementary,63.3,56,35.1,31,28.3,25,88.4,20220124
2020,30,Baltimore City,0075,Calverton Elementary/Middle,Middle,46.5,129,23.4,65,23.1,64,277.5,20220124
2020,30,Baltimore City,0075,Calverton Elementary/Middle,All,50.6,185,26.2,96,24.3,89,365.9,20220124
2020,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Elementary,7.2,18,<= 5.0,*,<= 5.0,*,248.6,20220124
2020,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,Middle,11.1,26,<= 5.0,*,6.8,16,234.2,20220124
2020,30,Baltimore City,0076,Francis Scott Key Elementary/Middle,All,9.1,44,<= 5.0,*,5.2,25,482.8,20220124
2020,30,Baltimore City,0081,North Bend Elementary/Middle,Elementary,14.4,45,6.7,21,7.7,24,312.3,20220124
2020,30,Baltimore City,0081,North Bend Elementary/Middle,Middle,13.8,19,7.2,10,6.5,9,138.0,20220124
2020,30,Baltimore City,0081,North Bend Elementary/Middle,All,14.2,64,6.9,31,7.3,33,450.3,20220124
2020,30,Baltimore City,0083,William Paca Elementary,Elementary,23.5,104,5.2,23,18.3,81,443.1,20220124
2020,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,Middle,6.0,11,<= 5.0,*,<= 5.0,*,183.9,20220124
2020,30,Baltimore City,0084,Thomas Johnson Elementary/Middle,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Elementary,33.7,171,15.0,76,18.7,95,506.7,20220124
2020,30,Baltimore City,0085,Fort Worthington Elementary/Middle,Middle,22.4,66,11.9,35,10.5,31,294.9,20220124
2020,30,Baltimore City,0085,Fort Worthington Elementary/Middle,All,29.6,237,13.8,111,15.7,126,801.5,20220124
2020,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Elementary,24.2,31,11.7,15,12.5,16,128.4,20220124
2020,30,Baltimore City,0087,Windsor Hills Elementary/Middle,Middle,38.1,43,19.5,22,18.6,21,112.9,20220124
2020,30,Baltimore City,0087,Windsor Hills Elementary/Middle,All,30.7,74,15.3,37,15.3,37,241.3,20220124
2020,30,Baltimore City,0088,Wildwood Elementary/Middle,Elementary,17.8,81,5.3,24,12.6,57,453.9,20220124
2020,30,Baltimore City,0088,Wildwood Elementary/Middle,Middle,20.8,57,8.8,24,12.1,33,273.6,20220124
2020,30,Baltimore City,0088,Wildwood Elementary/Middle,All,19.0,138,6.6,48,12.4,90,727.5,20220124
2020,30,Baltimore City,0095,Franklin Square Elementary/Middle,Elementary,19.1,34,5.6,10,13.5,24,177.8,20220124
2020,30,Baltimore City,0095,Franklin Square Elementary/Middle,Middle,22.9,38,9.0,15,13.9,23,165.9,20220124
2020,30,Baltimore City,0095,Franklin Square Elementary/Middle,All,20.9,72,7.3,25,13.7,47,343.8,20220124
2020,30,Baltimore City,0097,Collington Square Elementary/Middle,Elementary,27.7,50,10.5,19,17.2,31,180.2,20220124
2020,30,Baltimore City,0097,Collington Square Elementary/Middle,Middle,28.8,42,8.9,13,19.9,29,145.6,20220124
2020,30,Baltimore City,0097,Collington Square Elementary/Middle,All,28.2,92,9.8,32,18.4,60,325.9,20220124
2020,30,Baltimore City,0105,Moravia Park Elementary,Elementary,20.3,136,8.8,59,11.5,77,671.3,20220124
2020,30,Baltimore City,0122,The Historic Samuel Coleridge-Taylor Elementary,Elementary,32.3,70,15.7,34,16.6,36,216.8,20220124
2020,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Elementary,26.5,72,12.1,33,14.4,39,271.7,20220124
2020,30,Baltimore City,0124,Bay-Brook Elementary/Middle,Middle,31.8,41,18.6,24,13.2,17,129.1,20220124
2020,30,Baltimore City,0124,Bay-Brook Elementary/Middle,All,28.2,113,14.2,57,14.0,56,400.8,20220124
2020,30,Baltimore City,0125,Furman Templeton Preparatory Academy,Elementary,26.1,109,6.0,25,20.1,84,417.4,20220124
2020,30,Baltimore City,0130,Booker T. Washington Middle,Middle,40.3,95,11.4,27,28.8,68,235.8,20220124
2020,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Elementary,25.1,58,6.9,16,18.2,42,231.1,20220124
2020,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,Middle,24.9,33,8.3,11,16.6,22,132.5,20220124
2020,30,Baltimore City,0134,Walter P. Carter Elementary/Middle,All,25.0,91,7.4,27,17.6,64,363.6,20220124
2020,30,Baltimore City,0142,Robert W. Coleman Elementary,Elementary,27.1,71,7.6,20,19.4,51,262.4,20220124
2020,30,Baltimore City,0144,James Mosher Elementary,Elementary,29.2,52,7.9,14,21.3,38,178.0,20220124
2020,30,Baltimore City,0145,Alexander Hamilton Elementary,Elementary,26.9,37,10.9,15,16.0,22,137.7,20220124
2020,30,Baltimore City,0150,Mary Ann Winterling Elementary at Bentalou,Elementary,21.0,41,<= 5.0,*,16.9,33,194.9,20220124
2020,30,Baltimore City,0159,The Historic Cherry Hill Elementary/Middle,Elementary,27.4,95,10.7,37,16.7,58,346.5,20220124
2020,30,Baltimore City,0159,The Historic Cherry Hill Elementary/Middle,Middle,21.8,73,8.7,29,13.2,44,334.2,20220124
2020,30,Baltimore City,0159,The Historic Cherry Hill Elementary/Middle,All,24.7,168,9.7,66,15.0,102,680.8,20220124
2020,30,Baltimore City,0164,Arundel Elementary,Elementary,20.2,81,8.2,33,11.9,48,401.7,20220124
2020,30,Baltimore City,0177,George W. F. McMechen High,High,5.9,3,<= 5.0,*,<= 5.0,*,50.8,20220124
2020,30,Baltimore City,0178,Excel Academy at Francis M. Wood High,Middle,*,*,*,*,*,*,*,20220124
2020,30,Baltimore City,0178,Excel Academy at Francis M. Wood High,High,>= 95.0,*,45.4,227,55.0,275,499.8,20220124
2020,30,Baltimore City,0178,Excel Academy at Francis M. Wood High,All,>= 95.0,*,45.3,228,55.4,279,503.2,20220124
2020,30,Baltimore City,0201,Dickey Hill Elementary/Middle,Elementary,39.1,74,13.2,25,25.9,49,189.2,20220124
2020,30,Baltimore City,0201,Dickey Hill Elementary/Middle,Middle,33.4,44,12.2,16,21.3,28,131.7,20220124
2020,30,Baltimore City,0201,Dickey Hill Elementary/Middle,All,36.8,118,12.8,41,24.0,77,320.8,20220124
2020,30,Baltimore City,0203,Maree Garnett Farring Elementary/Middle,Elementary,16.3,77,6.6,31,9.8,46,471.3,20220124
2020,30,Baltimore City,0203,Maree Garnett Farring Elementary/Middle,Middle,18.9,45,8.8,21,10.1,24,238.4,20220124
2020,30,Baltimore City,0203,Maree Garnett Farring Elementary/Middle,All,17.2,122,7.3,52,9.9,70,709.7,20220124
2020,30,Baltimore City,0204,Mary E. Rodman Elementary,Elementary,25.4,61,14.2,34,11.3,27,239.8,20220124
2020,30,Baltimore City,0205,Woodhome Elementary/Middle,Elementary,13.1,35,5.6,15,7.5,20,266.2,20220124
2020,30,Baltimore City,0205,Woodhome Elementary/Middle,Middle,23.8,25,12.4,13,11.4,12,104.8,20220124
2020,30,Baltimore City,0205,Woodhome Elementary/Middle,All,16.2,60,7.5,28,8.6,32,371.0,20220124
2020,30,Baltimore City,0206,Furley Elementary,Elementary,28.0,119,10.8,46,17.2,73,425.4,20220124
2020,30,Baltimore City,0207,Curtis Bay Elementary/Middle,Elementary,24.2,102,7.6,32,16.6,70,420.9,20220124
2020,30,Baltimore City,0207,Curtis Bay Elementary/Middle,Middle,32.6,55,14.2,24,18.4,31,168.5,20220124
2020,30,Baltimore City,0207,Curtis Bay Elementary/Middle,All,26.6,157,9.5,56,17.1,101,589.5,20220124
2020,30,Baltimore City,0210,Hazelwood Elementary/Middle,Elementary,33.6,85,17.8,45,15.8,40,253.3,20220124
2020,30,Baltimore City,0210,Hazelwood Elementary/Middle,Middle,33.7,72,18.3,39,15.5,33,213.4,20220124
2020,30,Baltimore City,0210,Hazelwood Elementary/Middle,All,33.6,157,18.0,84,15.6,73,466.7,20220124
2020,30,Baltimore City,0211,Gardenville Elementary,Elementary,22.8,62,11.4,31,11.4,31,272.1,20220124
2020,30,Baltimore City,0212,Garrett Heights Elementary/Middle,Elementary,30.9,55,16.3,29,14.6,26,178.0,20220124
2020,30,Baltimore City,0212,Garrett Heights Elementary/Middle,Middle,36.9,30,20.9,17,16.0,13,81.4,20220124
2020,30,Baltimore City,0212,Garrett Heights Elementary/Middle,All,32.8,85,17.7,46,15.0,39,259.4,20220124
2020,30,Baltimore City,0213,Govans Elementary,Elementary,20.1,68,7.7,26,12.4,42,338.5,20220124
2020,30,Baltimore City,0214,Guilford Elementary/Middle,Elementary,30.8,49,9.4,15,21.4,34,159.0,20220124
2020,30,Baltimore City,0214,Guilford Elementary/Middle,Middle,38.3,39,15.7,16,22.6,23,101.8,20220124
2020,30,Baltimore City,0214,Guilford Elementary/Middle,All,33.7,88,11.9,31,21.9,57,260.8,20220124
2020,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Elementary,9.4,27,5.6,16,<= 5.0,*,286.0,20220124
2020,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Middle,9.3,16,5.2,9,<= 5.0,*,172.9,20220124
2020,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,All,9.4,43,5.4,25,<= 5.0,*,459.0,20220124
2020,30,Baltimore City,0217,Belmont Elementary,Elementary,33.8,75,18.5,41,15.3,34,222.2,20220124
2020,30,Baltimore City,0219,Yorkwood Elementary,Elementary,27.9,102,10.9,40,17.0,62,365.7,20220124
2020,30,Baltimore City,0220,Morrell Park Elementary/Middle,Elementary,17.7,45,9.0,23,8.6,22,254.9,20220124
2020,30,Baltimore City,0220,Morrell Park Elementary/Middle,Middle,23.4,44,9.0,17,14.4,27,187.9,20220124
2020,30,Baltimore City,0220,Morrell Park Elementary/Middle,All,20.1,89,9.0,40,11.1,49,442.7,20220124
2020,30,Baltimore City,0221,The Mount Washington School,Elementary,6.9,27,5.1,20,<= 5.0,*,392.4,20220124
2020,30,Baltimore City,0221,The Mount Washington School,Middle,9.5,19,<= 5.0,*,<= 5.0,*,199.4,20220124
2020,30,Baltimore City,0221,The Mount Washington School,All,7.8,46,<= 5.0,*,<= 5.0,*,591.9,20220124
2020,30,Baltimore City,0223,Pimlico Elementary/Middle,Elementary,44.0,117,19.2,51,24.8,66,265.7,20220124
2020,30,Baltimore City,0223,Pimlico Elementary/Middle,Middle,37.4,115,17.9,55,19.5,60,307.5,20220124
2020,30,Baltimore City,0223,Pimlico Elementary/Middle,All,40.5,232,18.5,106,22.0,126,573.2,20220124
2020,30,Baltimore City,0225,Westport Academy,Elementary,37.1,59,18.9,30,18.2,29,159.0,20220124
2020,30,Baltimore City,0225,Westport Academy,Middle,23.4,22,11.7,11,11.7,11,94.2,20220124
2020,30,Baltimore City,0225,Westport Academy,All,32.0,81,16.2,41,15.8,40,253.2,20220124
2020,30,Baltimore City,0226,Violetville Elementary/Middle,Elementary,23.5,52,9.1,20,14.5,32,220.9,20220124
2020,30,Baltimore City,0226,Violetville Elementary/Middle,Middle,21.3,30,11.4,16,9.9,14,141.0,20220124
2020,30,Baltimore City,0226,Violetville Elementary/Middle,All,22.7,82,9.9,36,12.7,46,361.9,20220124
2020,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Elementary,15.4,82,5.1,27,10.3,55,531.6,20220124
2020,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Middle,13.9,35,<= 5.0,*,10.3,26,252.4,20220124
2020,30,Baltimore City,0228,John Ruhrah Elementary/Middle,All,14.9,117,<= 5.0,*,10.3,81,784.0,20220124
2020,30,Baltimore City,0229,Holabird Elementary/Middle,Elementary,28.3,83,9.2,27,19.1,56,293.7,20220124
2020,30,Baltimore City,0229,Holabird Elementary/Middle,Middle,19.0,27,5.6,8,13.4,19,141.8,20220124
2020,30,Baltimore City,0229,Holabird Elementary/Middle,All,25.3,110,8.0,35,17.2,75,435.4,20220124
2020,30,Baltimore City,0231,The Belair-Edison School,Elementary,17.6,134,7.9,60,9.7,74,761.4,20220124
2020,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Elementary,16.9,44,<= 5.0,*,12.7,33,259.8,20220124
2020,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Middle,20.3,32,8.9,14,11.4,18,157.3,20220124
2020,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,All,18.2,76,6.0,25,12.2,51,417.1,20220124
2020,30,Baltimore City,0233,Roland Park Elementary/Middle,Elementary,5.7,39,<= 5.0,*,<= 5.0,*,682.1,20220124
2020,30,Baltimore City,0233,Roland Park Elementary/Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0233,Roland Park Elementary/Middle,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0234,Arlington Elementary,Elementary,15.8,55,6.9,24,8.9,31,347.2,20220124
2020,30,Baltimore City,0235,Glenmount Elementary/Middle,Elementary,21.9,86,9.7,38,12.2,48,392.4,20220124
2020,30,Baltimore City,0235,Glenmount Elementary/Middle,Middle,16.4,39,8.0,19,8.4,20,237.3,20220124
2020,30,Baltimore City,0235,Glenmount Elementary/Middle,All,19.8,125,9.1,57,10.8,68,629.8,20220124
2020,30,Baltimore City,0236,Hamilton Elementary/Middle,Elementary,10.0,45,6.7,30,<= 5.0,*,450.3,20220124
2020,30,Baltimore City,0236,Hamilton Elementary/Middle,Middle,10.0,37,<= 5.0,*,6.5,24,370.6,20220124
2020,30,Baltimore City,0236,Hamilton Elementary/Middle,All,10.0,82,5.2,43,<= 5.0,*,820.9,20220124
2020,30,Baltimore City,0237,Highlandtown Elementary/Middle #237,Elementary,18.4,110,6.0,36,12.4,74,598.6,20220124
2020,30,Baltimore City,0237,Highlandtown Elementary/Middle #237,Middle,13.6,37,5.9,16,7.7,21,271.8,20220124
2020,30,Baltimore City,0237,Highlandtown Elementary/Middle #237,All,16.9,147,6.0,52,10.9,95,870.3,20220124
2020,30,Baltimore City,0239,Benjamin Franklin High School at Masonville Cove,High,39.8,216,10.5,57,29.3,159,542.3,20220124
2020,30,Baltimore City,0240,Graceland Park/O'Donnel Heights Elementary/Middle,Elementary,21.0,80,8.4,32,12.6,48,380.5,20220124
2020,30,Baltimore City,0240,Graceland Park/O'Donnel Heights Elementary/Middle,Middle,15.7,25,7.5,12,8.1,13,159.6,20220124
2020,30,Baltimore City,0240,Graceland Park/O'Donnel Heights Elementary/Middle,All,19.4,105,8.1,44,11.3,61,540.1,20220124
2020,30,Baltimore City,0241,Fallstaff Elementary/Middle,Elementary,23.4,78,9.9,33,13.5,45,332.9,20220124
2020,30,Baltimore City,0241,Fallstaff Elementary/Middle,Middle,15.5,27,7.5,13,8.0,14,174.1,20220124
2020,30,Baltimore City,0241,Fallstaff Elementary/Middle,All,20.7,105,9.1,46,11.6,59,507.0,20220124
2020,30,Baltimore City,0242,Northwood Elementary,Elementary,17.0,88,6.4,33,10.6,55,516.9,20220124
2020,30,Baltimore City,0243,Armistead Gardens Elementary/Middle,Elementary,10.7,49,5.2,24,5.4,25,458.8,20220124
2020,30,Baltimore City,0243,Armistead Gardens Elementary/Middle,Middle,12.2,33,<= 5.0,*,7.8,21,270.0,20220124
2020,30,Baltimore City,0243,Armistead Gardens Elementary/Middle,All,11.3,82,<= 5.0,*,6.3,46,728.8,20220124
2020,30,Baltimore City,0245,Leith Walk Elementary/Middle,Elementary,15.0,93,8.1,50,7.0,43,618.1,20220124
2020,30,Baltimore City,0245,Leith Walk Elementary/Middle,Middle,21.0,66,9.5,30,11.4,36,315.0,20220124
2020,30,Baltimore City,0245,Leith Walk Elementary/Middle,All,17.0,159,8.6,80,8.5,79,933.1,20220124
2020,30,Baltimore City,0246,Beechfield Elementary/Middle,Elementary,25.3,90,11.5,41,13.8,49,355.6,20220124
2020,30,Baltimore City,0246,Beechfield Elementary/Middle,Middle,30.4,65,13.1,28,17.3,37,213.9,20220124
2020,30,Baltimore City,0246,Beechfield Elementary/Middle,All,27.2,155,12.1,69,15.1,86,569.4,20220124
2020,30,Baltimore City,0247,Cross Country Elementary/Middle,Elementary,11.1,45,5.7,23,5.4,22,405.4,20220124
2020,30,Baltimore City,0247,Cross Country Elementary/Middle,Middle,10.8,27,<= 5.0,*,7.6,19,249.7,20220124
2020,30,Baltimore City,0247,Cross Country Elementary/Middle,All,11.0,72,<= 5.0,*,6.3,41,655.1,20220124
2020,30,Baltimore City,0248,Sinclair Lane Elementary,Elementary,32.0,87,12.5,34,19.5,53,272.2,20220124
2020,30,Baltimore City,0249,Medfield Heights Elementary,Elementary,8.5,26,<= 5.0,*,6.2,19,307.2,20220124
2020,30,Baltimore City,0250,"Dr. Bernard Harris, Sr., Elementary",Elementary,34.0,92,18.8,51,15.1,41,270.7,20220124
2020,30,Baltimore City,0251,Callaway Elementary,Elementary,24.0,60,11.2,28,12.8,32,249.7,20220124
2020,30,Baltimore City,0254,"Dr. Martin Luther King, Jr., Elementary/Middle",Elementary,35.1,48,11.7,16,23.4,32,136.9,20220124
2020,30,Baltimore City,0254,"Dr. Martin Luther King, Jr., Elementary/Middle",Middle,33.5,26,6.5,5,27.1,21,77.5,20220124
2020,30,Baltimore City,0254,"Dr. Martin Luther King, Jr., Elementary/Middle",All,34.5,74,9.8,21,24.7,53,214.4,20220124
2020,30,Baltimore City,0256,Calvin M. Rodwell Elementary/Middle,Elementary,21.4,93,9.0,39,12.4,54,435.3,20220124
2020,30,Baltimore City,0256,Calvin M. Rodwell Elementary/Middle,Middle,22.3,52,10.3,24,12.0,28,233.2,20220124
2020,30,Baltimore City,0256,Calvin M. Rodwell Elementary/Middle,All,21.7,145,9.4,63,12.3,82,668.5,20220124
2020,30,Baltimore City,0260,Frederick Elementary,Elementary,19.3,69,9.5,34,9.8,35,357.6,20220124
2020,30,Baltimore City,0261,Lockerman Bundy Elementary,Elementary,30.3,58,13.1,25,17.2,33,191.4,20220124
2020,30,Baltimore City,0262,Empowerment Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0262,Empowerment Academy,Middle,6.3,6,<= 5.0,*,<= 5.0,*,95.4,20220124
2020,30,Baltimore City,0262,Empowerment Academy,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0301,William S. Baer School,Elementary,9.9,6,<= 5.0,*,9.9,6,60.7,20220124
2020,30,Baltimore City,0301,William S. Baer School,Middle,12.8,5,<= 5.0,*,10.2,4,39.1,20220124
2020,30,Baltimore City,0301,William S. Baer School,High,16.6,4,<= 5.0,*,16.6,4,24.2,20220124
2020,30,Baltimore City,0301,William S. Baer School,All,12.1,15,<= 5.0,*,11.3,14,123.9,20220124
2020,30,Baltimore City,0307,Claremont School,Middle,*,*,*,*,*,*,*,20220124
2020,30,Baltimore City,0307,Claremont School,High,11.2,5,6.7,3,<= 5.0,*,44.7,20220124
2020,30,Baltimore City,0307,Claremont School,All,13.8,7,9.9,5,<= 5.0,*,50.6,20220124
2020,30,Baltimore City,0313,Lois T. Murray Elementary/Middle,Elementary,12.0,3,12.0,3,<= 5.0,*,25.1,20220124
2020,30,Baltimore City,0313,Lois T. Murray Elementary/Middle,Middle,12.4,2,<= 5.0,*,12.4,2,16.1,20220124
2020,30,Baltimore City,0313,Lois T. Murray Elementary/Middle,All,12.1,5,7.3,3,<= 5.0,*,41.2,20220124
2020,30,Baltimore City,0314,Sharp-Leadenhall Elementary,Elementary,93.2,22,76.3,18,17.0,4,23.6,20220124
2020,30,Baltimore City,0321,Midtown Academy,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0321,Midtown Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0321,Midtown Academy,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0322,New Song Academy,Elementary,6.3,7,<= 5.0,*,<= 5.0,*,111.2,20220124
2020,30,Baltimore City,0322,New Song Academy,Middle,5.1,3,<= 5.0,*,<= 5.0,*,58.7,20220124
2020,30,Baltimore City,0322,New Song Academy,All,5.9,10,<= 5.0,*,<= 5.0,*,169.9,20220124
2020,30,Baltimore City,0323,The Crossroads School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0325,ConneXions: A  Community Based Arts School,Middle,11.1,22,<= 5.0,*,6.6,13,197.3,20220124
2020,30,Baltimore City,0325,ConneXions: A  Community Based Arts School,High,14.3,43,5.3,16,9.0,27,301.0,20220124
2020,30,Baltimore City,0325,ConneXions: A  Community Based Arts School,All,13.0,65,<= 5.0,*,8.0,40,498.3,20220124
2020,30,Baltimore City,0326,City Neighbors Charter School,Elementary,7.4,11,<= 5.0,*,<= 5.0,*,148.1,20220124
2020,30,Baltimore City,0326,City Neighbors Charter School,Middle,18.5,15,<= 5.0,*,13.5,11,81.2,20220124
2020,30,Baltimore City,0326,City Neighbors Charter School,All,11.3,26,<= 5.0,*,7.8,18,229.3,20220124
2020,30,Baltimore City,0327,Patterson Park Public Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0327,Patterson Park Public Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0327,Patterson Park Public Charter School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0328,Southwest Baltimore Charter School,Elementary,8.5,23,<= 5.0,*,6.6,18,272.1,20220124
2020,30,Baltimore City,0328,Southwest Baltimore Charter School,Middle,9.1,12,<= 5.0,*,6.1,8,131.8,20220124
2020,30,Baltimore City,0328,Southwest Baltimore Charter School,All,8.7,35,<= 5.0,*,6.4,26,404.0,20220124
2020,30,Baltimore City,0332,The Green School of Baltimore,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0333,Independence School Local I,High,41.1,54,14.5,19,26.7,35,131.3,20220124
2020,30,Baltimore City,0335,Baltimore International Academy,Elementary,8.2,48,<= 5.0,*,6.7,39,582.6,20220124
2020,30,Baltimore City,0335,Baltimore International Academy,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0335,Baltimore International Academy,All,7.1,51,<= 5.0,*,5.7,41,722.5,20220124
2020,30,Baltimore City,0336,Baltimore Montessori Public Charter School,Elementary,6.9,20,<= 5.0,*,5.2,15,288.5,20220124
2020,30,Baltimore City,0336,Baltimore Montessori Public Charter School,Middle,6.7,7,<= 5.0,*,<= 5.0,*,104.8,20220124
2020,30,Baltimore City,0336,Baltimore Montessori Public Charter School,All,6.9,27,<= 5.0,*,5.1,20,393.3,20220124
2020,30,Baltimore City,0337,Afya Public Charter School,Middle,8.1,18,<= 5.0,*,<= 5.0,*,223.6,20220124
2020,30,Baltimore City,0341,The Reach! Partnership School,High,30.6,174,11.3,64,19.4,110,568.0,20220124
2020,30,Baltimore City,0345,Joseph C. Briscoe Academy,Middle,>= 95.0,*,89.3,15,65.5,11,16.8,20220124
2020,30,Baltimore City,0345,Joseph C. Briscoe Academy,High,92.2,32,14.4,5,77.8,27,34.7,20220124
2020,30,Baltimore City,0345,Joseph C. Briscoe Academy,All,>= 95.0,*,38.8,20,73.8,38,51.5,20220124
2020,30,Baltimore City,0346,City Neighbors Hamilton,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0346,City Neighbors Hamilton,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0346,City Neighbors Hamilton,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0347,KIPP Harmony Academy,Elementary,7.0,67,<= 5.0,*,5.1,49,958.0,20220124
2020,30,Baltimore City,0347,KIPP Harmony Academy,Middle,6.8,37,<= 5.0,*,<= 5.0,*,544.5,20220124
2020,30,Baltimore City,0347,KIPP Harmony Academy,All,6.9,104,<= 5.0,*,<= 5.0,*,1502.5,20220124
2020,30,Baltimore City,0348,Baltimore Leadership School for Young Women,Middle,6.8,21,<= 5.0,*,6.1,19,310.4,20220124
2020,30,Baltimore City,0348,Baltimore Leadership School for Young Women,High,8.1,18,<= 5.0,*,6.3,14,221.6,20220124
2020,30,Baltimore City,0348,Baltimore Leadership School for Young Women,All,7.3,39,<= 5.0,*,6.2,33,532.0,20220124
2020,30,Baltimore City,0349,N.A.C.A. Freedom and Democracy Academy II,Middle,37.4,39,9.6,10,27.8,29,104.2,20220124
2020,30,Baltimore City,0349,N.A.C.A. Freedom and Democracy Academy II,High,36.4,70,16.1,31,20.3,39,192.4,20220124
2020,30,Baltimore City,0349,N.A.C.A. Freedom and Democracy Academy II,All,36.7,109,13.8,41,22.9,68,296.6,20220124
2020,30,Baltimore City,0362,Bard High School Early College,High,13.8,60,<= 5.0,*,10.1,44,436.2,20220124
2020,30,Baltimore City,0364,Bluford Drew Jemison STEM Academy West,Middle,43.8,49,14.3,16,29.5,33,111.8,20220124
2020,30,Baltimore City,0364,Bluford Drew Jemison STEM Academy West,High,54.8,57,16.3,17,38.4,40,104.0,20220124
2020,30,Baltimore City,0364,Bluford Drew Jemison STEM Academy West,All,49.1,106,15.3,33,33.8,73,215.8,20220124
2020,30,Baltimore City,0368,Elmer A. Henderson: A Johns Hopkins Partnership,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0368,Elmer A. Henderson: A Johns Hopkins Partnership,Middle,7.4,11,<= 5.0,*,6.0,9,149.1,20220124
2020,30,Baltimore City,0368,Elmer A. Henderson: A Johns Hopkins Partnership,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0371,Lillie May Carroll Jackson School,Elementary,22.6,11,<= 5.0,*,18.5,9,48.7,20220124
2020,30,Baltimore City,0371,Lillie May Carroll Jackson School,Middle,27.7,69,<= 5.0,*,26.0,65,249.5,20220124
2020,30,Baltimore City,0371,Lillie May Carroll Jackson School,All,26.8,80,<= 5.0,*,24.8,74,298.3,20220124
2020,30,Baltimore City,0373,Tunbridge Public Charter School,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0373,Tunbridge Public Charter School,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0373,Tunbridge Public Charter School,All,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20220124
2020,30,Baltimore City,0374,Vanguard Collegiate Middle,Middle,34.1,126,12.2,45,21.9,81,369.1,20220124
2020,30,Baltimore City,0375,Baltimore Collegiate School for Boys,Elementary,22.3,34,5.9,9,16.4,25,152.5,20220124
